Line#,Date,"Water Content (RXW-GP4A 21474793:22221785-3), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22221785-4), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22221785-9), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-10), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-5), *C, Soap","Water Content (RXW-GP4A 21474793:22221785-2), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22221785-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22221785-8), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-6), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-7), *C, Soap","Water Content (RXW-GP4A 21474793:22125551-4), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22125551-3), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22094718-10), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-9), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-5), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22094718-8), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-6), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-9), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-8), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-7), *C, Soap","Water Content (RXW-GP4A 21474793:22125551-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22125551-5), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-10), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-4), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22094718-2), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22125551-2), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22125551-6), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-7), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-3), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124508-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-11), *C, Soap","Water Content (RXW-GP4 21474793:21124508-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-10), *C, Soap","Temperature (RXW-GP4 21474793:21124508-6), *C, Soap","Water Content (RXW-GP4 21474793:21124508-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-8), *C, Soap","Water Content (RXW-GP4 21474793:21124508-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-7), *C, Soap","Temperature (RXW-GP4 21474793:21124508-5), *C, Soap","Temperature (RXW-GP4 21474793:21124508-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-10), *C, Soap","Temperature (RXW-GP4 21474793:21124505-5), *C, Soap","Temperature (RXW-GP4 21474793:21124505-11), *C, Soap","Temperature (RXW-GP4 21474793:21124505-6), *C, Soap","Water Content (RXW-GP4 21474793:21124505-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124505-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-7), *C, Soap","Temperature (RXW-GP4 21474793:21124505-8), *C, Soap"
846,01/25/25 02:00:00,0.142,0.111,5.3,6.6,0.1,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.9,6.5,8.6,0.052,5.9,7.8,8.6,7.8,7.1,0.064,9.6,9.1,0.213,0.043,0.095,8.6,6.3,0.095,0.371,7.0,0.435,6.5,4.1,0.316,5.5,0.380,4.7,4.5,6.0,0.452,6.0,0.280,6.1,4.6,6.6,4.2,0.266,0.369,4.7,5.2
847,01/25/25 02:05:00,0.142,0.111,5.4,6.5,0.1,0.000,0.000,3.8,1.5,2.5,0.156,0.034,6.9,6.5,8.5,0.052,5.8,7.8,8.8,7.8,7.1,0.064,9.5,9.1,0.213,0.043,0.095,8.5,6.3,0.095,0.371,7.0,0.435,6.5,4.1,0.316,5.5,0.380,4.7,4.5,6.0,0.452,6.0,0.281,6.1,4.6,6.6,4.2,0.266,0.369,4.7,5.1
848,01/25/25 02:10:00,0.142,0.111,5.4,6.5,0.1,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.9,6.5,8.4,0.052,5.9,7.8,8.6,7.8,7.1,0.064,9.4,9.1,0.213,0.043,0.095,8.6,6.3,0.095,0.371,7.0,0.435,6.5,4.1,0.316,5.5,0.382,4.7,4.5,6.0,0.452,6.0,0.280,6.1,4.7,6.6,4.2,0.266,0.370,4.7,5.1
849,01/25/25 02:15:00,0.142,0.111,5.4,6.5,0.1,0.000,0.000,3.6,1.4,2.5,0.156,0.034,6.8,6.5,8.4,0.052,5.9,7.8,8.6,7.8,7.3,0.064,9.4,9.1,0.213,0.043,0.095,8.6,6.4,0.095,0.371,7.0,0.435,6.5,4.1,0.316,5.5,0.380,4.7,4.5,6.0,0.452,6.0,0.281,6.1,4.7,6.8,4.2,0.266,0.370,4.7,5.2
850,01/25/25 02:20:00,0.142,0.111,5.4,6.5,0.1,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.8,6.5,8.3,0.052,5.9,7.8,8.6,7.8,7.3,0.064,9.3,9.1,0.213,0.043,0.095,8.6,6.3,0.095,0.371,7.0,0.435,6.5,4.1,0.316,5.5,0.380,4.7,4.5,6.0,0.452,6.0,0.281,6.1,4.7,6.6,4.2,0.266,0.370,4.6,5.2
851,01/25/25 02:25:00,0.142,0.111,5.4,6.5,0.3,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.9,6.5,8.1,0.052,5.9,7.6,8.6,7.8,7.3,0.064,9.3,9.1,0.213,0.043,0.095,8.6,6.3,0.095,0.371,7.0,0.435,6.5,4.1,0.316,5.5,0.380,4.7,4.5,6.0,0.452,6.0,0.280,6.1,4.7,6.6,4.2,0.266,0.370,4.7,5.2
852,01/25/25 02:30:00,0.142,0.111,5.4,6.5,0.1,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.9,6.5,8.0,0.053,5.9,7.6,8.6,7.8,7.3,0.064,9.1,9.1,0.213,0.043,0.095,8.6,6.4,0.095,0.371,7.0,0.435,6.6,4.1,0.316,5.5,0.380,4.7,4.5,6.0,0.452,6.0,0.281,6.1,4.7,6.8,4.2,0.266,0.369,4.7,5.2
853,01/25/25 02:35:00,0.142,0.111,5.3,6.5,0.1,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.8,6.5,8.0,0.052,5.9,7.6,8.6,7.8,7.4,0.064,9.0,9.1,0.213,0.043,0.095,8.6,6.4,0.095,0.371,7.0,0.435,6.6,4.1,0.316,5.5,0.380,4.7,4.5,6.0,0.452,6.0,0.281,6.1,4.7,6.6,4.3,0.266,0.370,4.7,5.1
854,01/25/25 02:40:00,0.142,0.111,5.4,6.5,0.1,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.9,6.5,7.9,0.053,5.9,7.6,8.6,7.8,7.4,0.064,9.0,9.1,0.213,0.043,0.095,8.6,6.4,0.095,0.371,7.0,0.435,6.5,4.1,0.316,5.5,0.380,4.7,4.5,6.0,0.452,6.0,0.281,6.1,4.7,6.8,4.3,0.266,0.369,4.7,5.2
855,01/25/25 02:45:00,0.142,0.111,5.4,6.6,0.1,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.9,6.5,7.8,0.053,5.9,7.6,8.6,7.8,7.4,0.064,8.9,9.1,0.213,0.043,0.095,8.5,6.4,0.095,0.371,7.0,0.435,6.5,4.1,0.316,5.5,0.380,4.7,4.5,6.0,0.452,6.0,0.281,6.1,4.7,6.6,4.3,0.266,0.370,4.7,5.2
856,01/25/25 02:50:00,0.142,0.111,5.4,6.6,0.1,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.9,6.5,7.8,0.053,5.9,7.5,8.6,7.8,7.4,0.064,8.9,9.0,0.213,0.043,0.095,8.5,6.4,0.095,0.371,7.0,0.435,6.5,4.2,0.316,5.5,0.380,4.7,4.5,6.0,0.452,6.0,0.281,6.1,4.7,6.8,4.3,0.266,0.370,4.7,5.2
857,01/25/25 02:55:00,0.142,0.111,5.4,6.5,0.1,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.9,6.5,7.6,0.053,5.9,7.5,8.6,7.8,7.3,0.064,8.8,9.0,0.213,0.044,0.095,8.5,6.4,0.095,0.371,7.0,0.435,6.5,4.2,0.317,5.5,0.380,4.8,4.5,6.0,0.452,6.0,0.281,6.1,4.7,6.6,4.3,0.266,0.370,4.7,5.2
858,01/25/25 03:00:00,0.142,0.111,5.4,6.5,0.1,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.9,6.5,7.5,0.053,5.9,7.5,8.6,7.8,7.4,0.064,8.8,9.1,0.213,0.043,0.095,8.5,6.4,0.095,0.371,7.0,0.435,6.5,4.2,0.317,5.5,0.380,4.7,4.5,6.0,0.452,6.0,0.281,6.1,4.7,6.6,4.3,0.266,0.369,4.7,5.1
859,01/25/25 03:05:00,0.142,0.111,5.3,6.5,0.1,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.9,6.5,7.4,0.053,5.9,7.5,8.6,7.9,7.4,0.065,8.6,9.1,0.213,0.043,0.095,8.5,6.4,0.095,0.371,7.0,0.435,6.5,4.2,0.316,5.5,0.380,4.8,4.5,6.0,0.452,6.0,0.281,6.1,4.7,6.8,4.3,0.266,0.369,4.7,5.1
860,01/25/25 03:10:00,0.143,0.111,5.4,6.5,0.1,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.9,6.5,7.4,0.053,5.9,7.5,8.6,7.9,7.4,0.064,8.5,9.1,0.213,0.043,0.095,8.5,6.5,0.095,0.371,7.0,0.435,6.5,4.2,0.316,5.5,0.380,4.7,4.5,6.0,0.452,6.0,0.281,6.1,4.7,6.6,4.3,0.266,0.369,4.7,5.1
861,01/25/25 03:15:00,0.142,0.111,5.4,6.5,0.1,0.000,0.000,3.6,1.4,2.5,0.156,0.034,6.9,6.5,7.3,0.054,5.9,7.5,8.6,7.9,7.4,0.065,8.5,9.1,0.213,0.043,0.095,8.5,6.4,0.095,0.371,7.0,0.435,6.5,4.2,0.316,5.5,0.380,4.7,4.5,6.0,0.452,6.0,0.281,6.1,4.7,6.8,4.5,0.266,0.370,4.7,5.2
862,01/25/25 03:20:00,0.142,0.111,5.4,6.5,0.1,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.9,6.5,7.3,0.053,6.0,7.4,8.6,7.9,7.4,0.065,8.4,9.1,0.213,0.043,0.095,8.5,6.4,0.095,0.371,7.0,0.435,6.5,4.2,0.317,5.5,0.379,4.7,4.3,6.0,0.452,6.0,0.281,6.1,4.7,6.8,4.3,0.266,0.370,4.7,5.2
863,01/25/25 03:25:00,0.143,0.111,5.3,6.5,0.1,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.9,6.5,7.1,0.054,6.0,7.4,8.6,7.9,7.5,0.064,8.4,9.0,0.213,0.043,0.095,8.5,6.5,0.095,0.371,7.0,0.435,6.5,4.2,0.316,5.5,0.380,4.8,4.3,6.0,0.452,6.0,0.281,6.1,4.7,6.8,4.5,0.266,0.370,4.7,5.2
864,01/25/25 03:30:00,0.142,0.111,5.4,6.5,0.1,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.9,6.5,7.0,0.054,6.0,7.4,8.8,7.9,7.5,0.065,8.3,9.1,0.213,0.043,0.095,8.4,6.5,0.095,0.371,7.0,0.435,6.6,4.2,0.316,5.5,0.380,4.7,4.3,6.0,0.452,6.0,0.281,6.1,4.7,6.6,4.5,0.266,0.369,4.7,5.1
865,01/25/25 03:35:00,0.142,0.111,5.4,6.6,0.1,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.9,6.5,7.0,0.054,6.0,7.3,8.6,7.9,7.5,0.065,8.3,9.1,0.213,0.043,0.095,8.4,6.5,0.095,0.371,7.0,0.435,6.5,4.2,0.316,5.5,0.380,4.8,4.3,6.0,0.452,6.0,0.281,6.1,4.7,6.6,4.3,0.266,0.370,4.7,5.2
866,01/25/25 03:40:00,0.142,0.111,5.4,6.5,0.1,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.9,6.5,6.9,0.054,6.0,7.3,8.6,7.9,7.5,0.065,8.1,9.1,0.213,0.043,0.095,8.4,6.5,0.095,0.371,7.0,0.435,6.5,4.2,0.317,5.5,0.380,4.7,4.3,6.0,0.452,6.0,0.281,6.1,4.7,6.6,4.5,0.266,0.370,4.7,5.2
867,01/25/25 03:45:00,0.142,0.111,5.4,6.5,0.1,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.9,6.5,6.9,0.054,6.0,7.3,8.6,7.9,7.5,0.065,8.1,9.1,0.213,0.043,0.095,8.4,6.5,0.095,0.371,7.0,0.435,6.5,4.2,0.316,5.5,0.380,4.8,4.3,6.0,0.452,6.0,0.281,6.1,4.7,6.8,4.5,0.266,0.369,4.7,5.2
868,01/25/25 03:50:00,0.142,0.111,5.4,6.5,0.1,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.9,6.5,6.9,0.054,6.0,7.3,8.6,7.9,7.5,0.065,8.0,9.1,0.213,0.043,0.095,8.4,6.5,0.095,0.371,7.0,0.435,6.5,4.2,0.316,5.5,0.380,4.7,4.3,6.0,0.452,6.0,0.281,6.1,4.7,6.8,4.5,0.266,0.370,4.7,5.2
869,01/25/25 03:55:00,0.142,0.111,5.4,6.5,0.3,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.8,6.5,6.8,0.054,6.0,7.3,8.6,7.9,7.5,0.065,8.0,9.1,0.213,0.043,0.095,8.3,6.5,0.095,0.371,7.0,0.435,6.5,4.2,0.317,5.5,0.380,4.8,4.3,6.0,0.452,6.0,0.281,6.1,4.7,6.8,4.5,0.266,0.369,4.7,5.1
870,01/25/25 04:00:00,0.142,0.111,5.4,6.5,0.1,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.9,6.5,6.6,0.054,6.0,7.3,8.8,7.9,7.5,0.065,7.9,9.1,0.213,0.043,0.095,8.3,6.5,0.095,0.371,7.0,0.435,6.5,4.2,0.317,5.5,0.380,4.8,4.3,6.0,0.452,6.0,0.281,6.1,4.7,6.8,4.5,0.266,0.370,4.7,5.2
871,01/25/25 04:05:00,0.142,0.111,5.4,6.5,0.1,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.9,6.5,6.5,0.054,6.0,7.1,8.6,7.9,7.5,0.065,7.9,9.1,0.213,0.043,0.095,8.4,6.5,0.095,0.371,7.0,0.435,6.5,4.2,0.317,5.5,0.380,4.8,4.3,6.0,0.452,6.0,0.281,6.1,4.7,6.8,4.5,0.266,0.369,4.7,5.2
872,01/25/25 04:10:00,0.142,0.111,5.4,6.6,0.3,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.9,6.5,6.5,0.054,6.0,7.1,8.6,7.9,7.5,0.065,7.9,9.1,0.213,0.043,0.095,8.3,6.5,0.095,0.371,7.0,0.435,6.5,4.2,0.317,5.5,0.380,4.8,4.3,6.0,0.452,5.8,0.281,6.1,4.6,6.8,4.5,0.266,0.369,4.8,5.1
873,01/25/25 04:15:00,0.142,0.111,5.4,6.6,0.1,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.9,6.5,6.5,0.054,6.0,7.1,8.6,7.9,7.5,0.065,7.8,9.0,0.213,0.043,0.095,8.3,6.5,0.095,0.371,7.0,0.435,6.5,4.2,0.317,5.5,0.380,4.8,4.2,6.0,0.452,6.0,0.281,6.1,4.7,6.6,4.5,0.266,0.369,4.7,5.2
874,01/25/25 04:20:00,0.143,0.111,5.4,6.6,0.3,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.9,6.5,6.5,0.054,6.0,7.0,8.6,7.9,7.5,0.065,7.6,9.1,0.213,0.043,0.095,8.3,6.5,0.095,0.371,7.0,0.435,6.5,4.3,0.316,5.5,0.380,4.8,4.2,6.0,0.452,6.0,0.281,6.1,4.6,6.6,4.5,0.266,0.369,4.7,5.1
875,01/25/25 04:25:00,0.142,0.111,5.4,6.5,0.3,0.000,0.000,3.6,1.4,2.5,0.156,0.034,6.8,6.5,6.4,0.054,6.1,7.0,8.6,8.0,7.5,0.065,7.6,9.1,0.214,0.043,0.095,8.3,6.5,0.095,0.371,7.0,0.435,6.5,4.3,0.316,5.5,0.380,4.8,4.2,6.0,0.452,6.0,0.281,6.1,4.7,6.6,4.5,0.266,0.369,4.7,5.2
876,01/25/25 04:30:00,0.142,0.111,5.4,6.5,0.3,0.000,0.000,3.8,1.5,2.5,0.156,0.034,6.9,6.5,6.3,0.055,6.1,7.0,8.6,8.0,7.6,0.064,7.5,9.1,0.213,0.043,0.095,8.1,6.5,0.095,0.371,7.0,0.435,6.5,4.3,0.317,5.5,0.380,4.8,4.2,6.0,0.452,6.0,0.281,6.1,4.7,6.6,4.5,0.267,0.369,4.8,5.1
877,01/25/25 04:35:00,0.142,0.111,5.4,6.5,0.1,0.000,0.000,3.8,1.5,2.5,0.156,0.034,6.9,6.5,6.3,0.055,6.0,7.0,8.6,7.9,7.5,0.064,7.5,9.1,0.213,0.043,0.095,8.1,6.6,0.095,0.371,7.0,0.435,6.5,4.2,0.316,5.5,0.380,4.8,4.2,6.0,0.452,6.0,0.281,6.1,4.7,6.6,4.6,0.267,0.369,4.7,5.2
878,01/25/25 04:40:00,0.142,0.111,5.4,6.5,0.1,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.9,6.5,6.3,0.055,6.1,6.9,8.6,8.0,7.6,0.064,7.4,9.0,0.213,0.043,0.095,8.1,6.5,0.095,0.371,7.0,0.435,6.5,4.3,0.316,5.5,0.380,4.8,4.2,6.0,0.452,6.0,0.281,6.1,4.6,6.6,4.5,0.266,0.370,4.7,5.2
879,01/25/25 04:45:00,0.142,0.111,5.4,6.5,0.3,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.9,6.5,6.1,0.055,6.1,6.9,8.6,8.0,7.6,0.064,7.4,9.1,0.213,0.043,0.095,8.1,6.5,0.095,0.371,7.0,0.435,6.5,4.2,0.316,5.5,0.380,4.8,4.2,6.0,0.452,6.0,0.281,6.1,4.6,6.8,4.5,0.267,0.369,4.7,5.2
880,01/25/25 04:50:00,0.142,0.111,5.3,6.5,0.3,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.9,6.5,6.1,0.055,6.1,6.9,8.6,8.0,7.6,0.064,7.4,9.1,0.213,0.043,0.095,8.1,6.6,0.095,0.371,7.0,0.435,6.6,4.3,0.316,5.5,0.380,4.8,4.2,6.0,0.452,6.0,0.281,6.1,4.6,6.8,4.6,0.267,0.370,4.8,5.1
881,01/25/25 04:55:00,0.142,0.111,5.4,6.5,0.1,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.9,6.5,6.1,0.055,6.1,6.9,8.6,8.0,7.5,0.064,7.3,9.1,0.213,0.043,0.095,8.0,6.5,0.095,0.371,7.0,0.435,6.5,4.3,0.316,5.5,0.380,4.8,4.1,6.0,0.452,6.0,0.281,6.1,4.6,6.6,4.6,0.267,0.369,4.7,5.2
882,01/25/25 05:00:00,0.142,0.111,5.4,6.5,0.3,0.000,0.000,3.6,1.5,2.5,0.156,0.034,6.9,6.5,6.0,0.055,6.1,6.9,8.8,8.0,7.6,0.064,7.3,9.1,0.213,0.043,0.095,8.0,6.6,0.095,0.371,7.0,0.435,6.5,4.2,0.316,5.6,0.380,4.8,4.1,6.0,0.452,6.0,0.281,6.1,4.6,6.6,4.5,0.266,0.369,4.7,5.2
883,01/25/25 05:05:00,0.142,0.111,5.4,6.5,0.1,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.9,6.5,6.0,0.055,6.1,6.8,8.8,8.0,7.6,0.064,7.1,9.1,0.213,0.043,0.095,8.0,6.6,0.095,0.371,7.0,0.435,6.5,4.3,0.316,5.5,0.380,4.8,4.1,6.0,0.452,6.0,0.281,6.1,4.6,6.8,4.6,0.266,0.369,4.8,5.2
884,01/25/25 05:10:00,0.142,0.111,5.4,6.5,0.1,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.9,6.5,5.9,0.055,6.1,6.8,8.8,8.0,7.6,0.064,7.1,9.0,0.213,0.043,0.095,8.0,6.6,0.095,0.371,7.0,0.435,6.5,4.3,0.316,5.5,0.380,5.0,4.1,6.0,0.452,6.0,0.281,6.1,4.5,6.6,4.6,0.267,0.369,4.8,5.2
885,01/25/25 05:15:00,0.143,0.111,5.3,6.5,0.3,0.000,0.000,3.6,1.4,2.5,0.156,0.034,6.9,6.5,5.9,0.055,6.1,6.8,8.8,8.0,7.6,0.064,7.1,9.0,0.213,0.043,0.095,7.9,6.5,0.095,0.371,7.0,0.435,6.5,4.3,0.316,5.5,0.380,4.8,4.2,6.0,0.452,6.0,0.281,6.1,4.5,6.6,4.6,0.267,0.369,4.8,5.2
886,01/25/25 05:20:00,0.142,0.111,5.4,6.5,0.1,0.000,0.000,3.6,1.4,2.5,0.156,0.034,6.9,6.5,5.9,0.055,6.1,6.6,8.6,8.0,7.6,0.064,7.0,9.1,0.213,0.043,0.095,8.0,6.6,0.095,0.371,7.0,0.435,6.5,4.3,0.316,5.5,0.380,4.8,4.1,6.0,0.452,6.0,0.281,6.1,4.6,6.8,4.6,0.267,0.369,4.8,5.2
887,01/25/25 05:25:00,0.143,0.111,5.4,6.5,0.3,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.9,6.5,5.8,0.055,6.1,6.6,8.6,8.0,7.6,0.064,7.0,9.1,0.214,0.043,0.095,7.9,6.5,0.095,0.371,7.0,0.435,6.5,4.3,0.316,5.5,0.380,5.0,4.1,6.0,0.452,6.0,0.281,6.1,4.5,6.8,4.5,0.267,0.369,4.8,5.2
888,01/25/25 05:30:00,0.143,0.111,5.4,6.5,0.3,0.000,0.000,3.8,1.5,2.5,0.156,0.034,6.9,6.5,5.8,0.055,6.1,6.6,8.6,8.0,7.6,0.064,7.0,9.0,0.213,0.043,0.095,7.9,6.5,0.095,0.371,7.0,0.435,6.5,4.3,0.316,5.6,0.379,4.8,4.1,6.0,0.452,6.0,0.281,6.1,4.5,6.6,4.6,0.267,0.369,4.8,5.2
889,01/25/25 05:35:00,0.142,0.111,5.3,6.5,0.1,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.8,6.5,5.8,0.055,6.1,6.6,8.6,8.0,7.6,0.064,6.9,9.1,0.213,0.043,0.095,7.8,6.5,0.095,0.371,7.0,0.435,6.5,4.2,0.316,5.5,0.380,5.0,4.1,6.0,0.452,6.0,0.281,6.1,4.5,6.6,4.6,0.267,0.369,4.8,5.2
890,01/25/25 05:40:00,0.142,0.111,5.4,6.5,0.3,0.000,0.000,3.6,1.4,2.5,0.156,0.034,6.9,6.5,5.8,0.055,6.1,6.5,8.6,8.0,7.6,0.064,6.8,9.1,0.213,0.043,0.095,7.9,6.5,0.095,0.371,7.0,0.435,6.5,4.3,0.316,5.5,0.380,5.0,4.1,6.0,0.452,6.0,0.281,6.1,4.5,6.8,4.6,0.267,0.370,4.8,5.2
891,01/25/25 05:45:00,0.142,0.111,5.4,6.5,0.1,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.9,6.5,5.6,0.055,6.1,6.5,8.8,8.0,7.6,0.064,6.8,9.0,0.213,0.043,0.095,7.8,6.5,0.095,0.371,7.0,0.435,6.5,4.2,0.316,5.6,0.380,5.0,4.0,6.0,0.452,6.0,0.281,6.1,4.5,6.8,4.6,0.267,0.370,4.8,5.2
892,01/25/25 05:50:00,0.142,0.111,5.4,6.5,0.1,0.000,0.000,3.6,1.4,2.5,0.156,0.034,6.9,6.5,5.5,0.055,6.1,6.5,8.6,8.0,7.6,0.064,6.8,9.1,0.213,0.043,0.095,7.8,6.5,0.095,0.371,7.0,0.435,6.5,4.3,0.316,5.6,0.380,5.0,4.1,6.0,0.452,6.0,0.281,6.1,4.5,6.6,4.6,0.267,0.369,4.8,5.2
893,01/25/25 05:55:00,0.143,0.111,5.3,6.5,0.1,0.000,0.000,3.8,1.5,2.5,0.156,0.034,6.9,6.5,5.5,0.055,6.1,6.5,8.8,8.1,7.6,0.064,6.8,9.0,0.213,0.043,0.095,7.9,6.5,0.095,0.371,7.0,0.435,6.5,4.3,0.316,5.5,0.380,5.0,4.0,6.0,0.452,6.0,0.281,6.1,4.3,6.6,4.5,0.267,0.369,4.8,5.2
894,01/25/25 06:00:00,0.142,0.111,5.3,6.5,0.1,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.9,6.5,5.5,0.055,6.1,6.5,8.6,8.1,7.6,0.064,6.6,9.1,0.214,0.043,0.095,7.8,6.5,0.095,0.371,7.0,0.435,6.5,4.2,0.316,5.6,0.380,5.0,4.0,6.0,0.452,6.0,0.281,6.1,4.3,6.6,4.6,0.267,0.370,5.0,5.2
895,01/25/25 06:05:00,0.143,0.111,5.3,6.5,0.1,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.9,6.6,5.5,0.055,6.1,6.5,8.6,8.1,7.5,0.064,6.6,9.1,0.213,0.043,0.095,7.6,6.5,0.095,0.371,7.0,0.435,6.5,4.3,0.316,5.6,0.380,5.0,4.0,6.0,0.452,6.0,0.281,6.1,4.3,6.8,4.6,0.267,0.369,4.8,5.1
896,01/25/25 06:10:00,0.142,0.111,5.3,6.6,0.1,0.000,0.000,3.8,1.5,2.5,0.156,0.034,6.9,6.5,5.4,0.055,6.3,6.5,8.6,8.1,7.6,0.064,6.5,9.0,0.213,0.043,0.095,7.6,6.5,0.095,0.371,7.0,0.435,6.5,4.2,0.316,5.6,0.380,5.0,4.0,6.0,0.452,6.0,0.281,6.1,4.5,6.6,4.6,0.267,0.370,5.0,5.2
897,01/25/25 06:15:00,0.143,0.111,5.4,6.5,0.3,0.000,0.000,3.6,1.4,2.5,0.156,0.034,6.8,6.6,5.3,0.055,6.3,6.4,8.6,8.1,7.5,0.064,6.5,9.0,0.213,0.043,0.095,7.6,6.5,0.095,0.372,7.0,0.435,6.5,4.2,0.316,5.5,0.380,5.0,4.0,6.0,0.452,6.0,0.281,6.1,4.3,6.6,4.6,0.267,0.370,4.8,5.2
898,01/25/25 06:20:00,0.142,0.111,5.4,6.6,0.3,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.8,6.5,5.4,0.055,6.1,6.4,8.6,8.1,7.6,0.064,6.5,9.1,0.213,0.043,0.095,7.6,6.5,0.095,0.371,7.0,0.435,6.5,4.2,0.316,5.6,0.382,5.0,4.0,6.0,0.452,6.0,0.281,6.0,4.3,6.6,4.6,0.267,0.370,4.8,5.2
899,01/25/25 06:25:00,0.142,0.111,5.3,6.5,0.1,0.000,0.000,3.8,1.4,2.5,0.156,0.034,6.9,6.5,5.4,0.055,6.3,6.4,8.8,8.1,7.6,0.064,6.4,9.0,0.213,0.043,0.095,7.6,6.5,0.095,0.371,7.0,0.435,6.5,4.2,0.316,5.6,0.380,5.0,4.0,6.0,0.452,6.0,0.281,6.1,4.3,6.6,4.6,0.267,0.369,4.8,5.2
900,01/25/25 06:30:00,0.143,0.111,5.4,6.5,0.1,0.000,0.000,3.6,1.4,2.5,0.156,0.034,6.9,6.5,5.3,0.055,6.3,6.3,8.6,8.1,7.6,0.064,6.4,9.1,0.213,0.043,0.095,7.5,6.5,0.095,0.371,7.0,0.435,6.5,4.2,0.316,5.6,0.380,5.0,4.0,6.0,0.452,6.0,0.281,6.1,4.3,6.6,4.6,0.267,0.370,4.8,5.2
