Line#,Date,"Water Content (RXW-GP4A 21474793:22221785-3), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22221785-4), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22221785-9), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-10), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-5), *C, Soap","Water Content (RXW-GP4A 21474793:22221785-2), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22221785-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22221785-8), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-6), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-7), *C, Soap","Water Content (RXW-GP4A 21474793:22125551-4), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22125551-3), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22094718-10), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-9), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-5), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22094718-8), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-6), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-9), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-8), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-7), *C, Soap","Water Content (RXW-GP4A 21474793:22125551-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22125551-5), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-10), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-4), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22094718-2), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22125551-2), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22125551-6), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-7), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-3), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124508-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-11), *C, Soap","Water Content (RXW-GP4 21474793:21124508-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-10), *C, Soap","Temperature (RXW-GP4 21474793:21124508-6), *C, Soap","Water Content (RXW-GP4 21474793:21124508-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-8), *C, Soap","Water Content (RXW-GP4 21474793:21124508-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-7), *C, Soap","Temperature (RXW-GP4 21474793:21124508-5), *C, Soap","Temperature (RXW-GP4 21474793:21124508-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-10), *C, Soap","Temperature (RXW-GP4 21474793:21124505-5), *C, Soap","Temperature (RXW-GP4 21474793:21124505-11), *C, Soap","Temperature (RXW-GP4 21474793:21124505-6), *C, Soap","Water Content (RXW-GP4 21474793:21124505-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124505-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-7), *C, Soap","Temperature (RXW-GP4 21474793:21124505-8), *C, Soap"
1449,01/21/25 04:00:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.6,2.8,0.160,0.038,7.0,6.5,5.3,0.060,5.8,6.3,8.6,7.6,7.0,0.064,6.6,9.1,0.212,0.045,0.096,7.4,6.0,0.097,0.370,7.1,0.437,6.6,3.6,0.313,5.5,0.380,4.6,3.2,6.0,0.457,6.0,0.281,6.3,3.5,7.0,3.7,0.268,0.372,4.6,5.1
1450,01/21/25 04:05:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.6,2.8,0.159,0.038,7.0,6.5,5.1,0.060,5.8,6.3,8.6,7.6,7.0,0.065,6.5,9.1,0.212,0.045,0.096,7.4,6.0,0.097,0.370,7.1,0.437,6.8,3.6,0.313,5.5,0.380,4.6,3.2,6.0,0.457,6.0,0.281,6.3,3.5,7.0,3.8,0.268,0.372,4.6,5.2
1451,01/21/25 04:10:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.6,2.8,0.160,0.038,7.0,6.5,5.0,0.061,5.8,6.1,8.6,7.6,7.0,0.064,6.5,9.1,0.212,0.045,0.096,7.4,6.0,0.097,0.370,7.1,0.437,6.6,3.6,0.313,5.5,0.380,4.6,3.2,6.0,0.457,6.0,0.280,6.3,3.5,7.0,3.8,0.268,0.374,4.6,5.2
1452,01/21/25 04:15:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.6,2.6,0.160,0.038,7.0,6.5,5.0,0.061,5.8,6.1,8.6,7.6,7.0,0.064,6.4,9.3,0.212,0.045,0.096,7.3,6.0,0.097,0.370,7.1,0.437,6.8,3.7,0.313,5.5,0.380,4.6,3.2,6.0,0.457,6.0,0.280,6.3,3.5,7.0,3.8,0.268,0.372,4.6,5.2
1453,01/21/25 04:20:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.6,2.6,0.160,0.038,7.0,6.5,4.9,0.061,5.8,6.1,8.6,7.6,7.0,0.064,6.4,9.1,0.212,0.045,0.096,7.3,5.9,0.097,0.370,7.0,0.437,6.6,3.6,0.313,5.5,0.380,4.6,3.2,6.0,0.457,6.0,0.280,6.3,3.5,7.0,3.8,0.268,0.372,4.6,5.2
1454,01/21/25 04:25:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.6,2.8,0.159,0.038,7.0,6.5,4.9,0.061,5.8,6.0,8.6,7.6,7.0,0.064,6.3,9.1,0.212,0.045,0.096,7.3,6.0,0.097,0.370,7.0,0.437,6.6,3.6,0.313,5.5,0.380,4.6,3.2,6.0,0.457,6.0,0.280,6.3,3.3,7.0,3.8,0.268,0.372,4.5,5.1
1455,01/21/25 04:30:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.6,2.6,0.160,0.038,6.9,6.5,4.9,0.061,5.8,6.0,8.6,7.6,7.0,0.065,6.3,9.1,0.212,0.045,0.096,7.3,6.0,0.097,0.370,7.1,0.437,6.8,3.6,0.313,5.5,0.382,4.6,3.1,6.0,0.457,6.0,0.280,6.3,3.5,7.0,3.8,0.268,0.372,4.6,5.2
1456,01/21/25 04:35:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.6,2.6,0.160,0.038,7.0,6.5,4.8,0.061,5.8,6.0,8.6,7.8,7.0,0.064,6.3,9.1,0.212,0.045,0.096,7.3,6.0,0.097,0.371,7.1,0.437,6.8,3.6,0.313,5.5,0.380,4.6,3.2,6.0,0.457,6.0,0.280,6.3,3.5,7.0,3.7,0.268,0.372,4.6,5.1
1457,01/21/25 04:40:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,3.9,1.6,2.8,0.160,0.038,7.0,6.5,4.8,0.061,5.8,5.9,8.6,7.6,7.0,0.064,6.1,9.1,0.212,0.045,0.096,7.1,6.0,0.097,0.371,7.1,0.437,6.6,3.7,0.313,5.5,0.380,4.6,3.2,6.0,0.457,6.0,0.280,6.3,3.3,7.0,3.8,0.268,0.374,4.6,5.1
1458,01/21/25 04:45:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.6,2.8,0.160,0.038,7.0,6.5,4.6,0.061,5.8,5.9,8.6,7.6,7.0,0.064,6.1,9.1,0.212,0.045,0.096,7.1,6.0,0.097,0.371,7.1,0.437,6.6,3.6,0.313,5.5,0.380,4.6,3.2,6.0,0.457,6.0,0.280,6.3,3.3,7.0,3.8,0.268,0.372,4.6,5.2
1459,01/21/25 04:50:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.6,2.8,0.160,0.038,7.0,6.5,4.5,0.061,5.8,5.9,8.6,7.8,7.0,0.064,6.0,9.3,0.212,0.045,0.096,7.1,6.0,0.097,0.371,7.1,0.437,6.8,3.6,0.313,5.5,0.380,4.6,3.1,6.0,0.457,6.0,0.280,6.3,3.5,7.0,3.8,0.268,0.374,4.6,5.2
1460,01/21/25 04:55:00,0.141,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.6,2.6,0.160,0.038,7.0,6.5,4.5,0.061,5.8,5.9,8.6,7.6,7.0,0.064,6.0,9.1,0.212,0.045,0.096,7.1,6.0,0.097,0.371,7.0,0.437,6.8,3.6,0.313,5.5,0.380,4.6,3.1,6.0,0.457,6.0,0.280,6.3,3.3,7.0,3.8,0.268,0.374,4.6,5.2
1461,01/21/25 05:00:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.6,2.8,0.160,0.038,7.0,6.5,4.5,0.061,5.8,5.9,8.6,7.8,7.0,0.065,6.0,9.1,0.212,0.045,0.096,7.1,6.0,0.097,0.371,7.0,0.437,6.8,3.6,0.313,5.5,0.380,4.6,3.2,6.0,0.457,6.0,0.280,6.3,3.3,7.0,3.8,0.268,0.374,4.6,5.2
1462,01/21/25 05:05:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.6,2.8,0.160,0.038,7.0,6.5,4.4,0.061,5.9,5.8,8.6,7.8,7.0,0.064,5.9,9.1,0.212,0.045,0.096,7.0,6.0,0.097,0.370,7.1,0.437,6.6,3.6,0.313,5.5,0.380,4.6,3.1,6.0,0.457,6.0,0.280,6.3,3.3,7.0,3.8,0.268,0.372,4.6,5.1
1463,01/21/25 05:10:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.6,2.8,0.160,0.038,7.0,6.5,4.3,0.061,5.8,5.8,8.6,7.6,7.0,0.064,5.9,9.1,0.212,0.045,0.096,7.0,6.0,0.097,0.371,7.0,0.437,6.8,3.7,0.313,5.5,0.380,4.6,3.1,6.0,0.457,6.0,0.280,6.3,3.3,7.0,3.8,0.268,0.374,4.6,5.2
1464,01/21/25 05:15:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.6,2.8,0.160,0.038,6.9,6.5,4.3,0.061,5.9,5.8,8.6,7.8,7.0,0.064,5.8,9.1,0.212,0.045,0.096,7.0,6.0,0.097,0.370,7.1,0.437,6.8,3.6,0.313,5.5,0.380,4.6,3.1,6.0,0.457,6.0,0.280,6.3,3.3,7.0,3.8,0.268,0.374,4.6,5.2
1465,01/21/25 05:20:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.6,2.8,0.160,0.038,7.0,6.5,4.3,0.061,5.9,5.6,8.6,7.6,7.0,0.064,5.8,9.1,0.212,0.045,0.096,7.0,6.0,0.097,0.371,7.0,0.437,6.6,3.6,0.313,5.5,0.380,4.6,3.1,6.0,0.457,6.0,0.280,6.3,3.3,7.0,3.8,0.268,0.372,4.6,5.2
1466,01/21/25 05:25:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.6,2.8,0.160,0.038,7.0,6.5,4.3,0.061,5.9,5.6,8.6,7.8,7.0,0.064,5.8,9.1,0.212,0.045,0.096,7.0,5.9,0.097,0.371,7.1,0.437,6.8,3.6,0.313,5.5,0.380,4.6,3.1,6.0,0.457,6.0,0.280,6.3,3.3,7.0,3.8,0.268,0.374,4.6,5.2
1467,01/21/25 05:30:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.6,2.8,0.160,0.038,7.0,6.5,4.1,0.061,5.9,5.6,8.6,7.8,7.0,0.064,5.6,9.1,0.212,0.045,0.096,6.9,6.0,0.097,0.371,7.0,0.437,6.6,3.6,0.313,5.5,0.380,4.6,3.1,6.0,0.457,6.0,0.280,6.3,3.3,7.0,3.8,0.268,0.372,4.6,5.2
1468,01/21/25 05:35:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,3.9,1.6,2.8,0.160,0.038,7.0,6.5,4.1,0.061,5.8,5.6,8.8,7.8,7.0,0.064,5.6,9.1,0.212,0.045,0.096,6.9,5.9,0.097,0.371,7.1,0.437,6.6,3.6,0.313,5.5,0.380,4.6,3.1,6.0,0.457,6.0,0.280,6.3,3.3,7.0,3.8,0.268,0.372,4.6,5.2
1469,01/21/25 05:40:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.6,2.8,0.160,0.038,7.0,6.5,4.0,0.061,5.9,5.5,8.6,7.8,7.0,0.064,5.6,9.1,0.212,0.045,0.096,6.9,6.0,0.097,0.371,7.0,0.437,6.6,3.6,0.312,5.5,0.380,4.6,3.1,6.0,0.457,6.0,0.280,6.3,3.2,7.0,3.8,0.268,0.374,4.6,5.2
1470,01/21/25 05:45:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,3.9,1.5,2.6,0.160,0.038,7.0,6.5,4.0,0.061,5.9,5.5,8.6,7.8,7.0,0.064,5.5,9.1,0.212,0.045,0.096,6.9,5.9,0.097,0.371,7.0,0.437,6.6,3.6,0.313,5.5,0.380,4.7,3.1,6.0,0.457,6.0,0.280,6.3,3.3,7.0,3.8,0.268,0.374,4.6,5.1
1471,01/21/25 05:50:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.5,2.6,0.160,0.038,7.0,6.5,3.9,0.061,5.9,5.5,8.6,7.8,7.0,0.064,5.5,9.1,0.212,0.045,0.096,6.9,6.0,0.097,0.371,7.0,0.437,6.6,3.6,0.313,5.5,0.380,4.6,3.1,6.0,0.457,6.0,0.280,6.3,3.2,7.0,3.8,0.268,0.372,4.6,5.1
1472,01/21/25 05:55:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.6,2.8,0.159,0.038,7.0,6.5,3.8,0.061,5.9,5.4,8.6,7.8,7.0,0.064,5.5,9.1,0.212,0.045,0.096,6.8,5.9,0.097,0.371,7.0,0.437,6.6,3.6,0.313,5.5,0.382,4.7,3.1,6.0,0.457,6.0,0.280,6.3,3.2,7.0,3.8,0.268,0.374,4.6,5.2
1473,01/21/25 06:00:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,3.9,1.5,2.8,0.160,0.038,7.0,6.5,3.8,0.061,5.9,5.4,8.6,7.8,7.0,0.064,5.4,9.1,0.212,0.045,0.096,6.8,6.0,0.097,0.371,7.1,0.437,6.6,3.6,0.313,5.5,0.380,4.6,3.0,6.0,0.457,6.0,0.280,6.3,3.2,7.0,3.8,0.268,0.374,4.6,5.2
1474,01/21/25 06:05:00,0.140,0.109,5.8,6.9,0.3,0.000,0.000,4.0,1.6,2.8,0.160,0.038,7.0,6.5,3.8,0.061,5.9,5.4,8.6,7.9,7.0,0.064,5.4,9.1,0.212,0.045,0.096,6.8,5.9,0.097,0.371,7.1,0.437,6.8,3.6,0.312,5.5,0.380,4.7,3.1,6.0,0.457,6.0,0.280,6.3,3.2,7.0,3.8,0.268,0.372,4.6,5.2
1475,01/21/25 06:10:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.6,2.8,0.159,0.038,7.0,6.5,3.6,0.061,5.9,5.4,8.6,7.8,7.0,0.064,5.4,9.1,0.212,0.045,0.096,6.8,5.9,0.097,0.371,7.0,0.437,6.6,3.6,0.313,5.5,0.382,4.7,3.1,6.0,0.457,6.0,0.280,6.3,3.2,7.0,3.8,0.268,0.374,4.6,5.2
1476,01/21/25 06:15:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.5,2.8,0.159,0.038,7.0,6.5,3.8,0.061,5.9,5.4,8.6,7.8,7.0,0.064,5.3,9.1,0.212,0.045,0.096,6.6,5.9,0.097,0.371,7.1,0.437,6.6,3.6,0.312,5.6,0.380,4.7,3.1,6.0,0.457,6.0,0.280,6.3,3.2,7.0,3.8,0.268,0.372,4.6,5.2
1477,01/21/25 06:20:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.5,2.6,0.160,0.038,7.0,6.5,3.6,0.062,5.9,5.3,8.6,7.8,7.0,0.064,5.3,9.1,0.212,0.045,0.096,6.6,5.9,0.097,0.371,7.0,0.437,6.8,3.6,0.313,5.5,0.380,4.7,3.0,6.0,0.457,6.0,0.280,6.3,3.2,7.0,3.8,0.268,0.372,4.6,5.2
1478,01/21/25 06:25:00,0.140,0.109,5.6,6.9,0.4,0.000,0.000,4.0,1.6,2.8,0.160,0.038,6.9,6.5,3.5,0.062,5.9,5.3,8.6,7.8,7.0,0.064,5.1,9.1,0.212,0.045,0.096,6.6,5.9,0.097,0.371,7.0,0.437,6.8,3.6,0.313,5.5,0.380,4.7,3.1,6.0,0.457,6.0,0.280,6.3,3.2,7.0,3.8,0.268,0.372,4.6,5.2
1479,01/21/25 06:30:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.6,2.8,0.159,0.038,7.0,6.5,3.5,0.062,5.9,5.3,8.6,7.8,7.0,0.064,5.1,9.1,0.212,0.045,0.096,6.6,5.9,0.097,0.371,7.0,0.437,6.8,3.6,0.313,5.5,0.382,4.6,3.1,6.0,0.457,6.0,0.280,6.3,3.2,7.0,3.8,0.268,0.372,4.6,5.2
1480,01/21/25 06:35:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,3.9,1.6,2.8,0.159,0.038,7.0,6.6,3.5,0.062,5.9,5.3,8.6,7.8,7.0,0.064,5.1,9.1,0.212,0.045,0.096,6.6,5.9,0.097,0.371,7.1,0.437,6.8,3.6,0.312,5.5,0.380,4.6,3.0,6.0,0.457,6.0,0.280,6.3,3.2,7.0,3.8,0.268,0.372,4.6,5.2
1481,01/21/25 06:40:00,0.140,0.109,5.6,6.8,0.3,0.000,0.000,4.0,1.5,2.8,0.159,0.038,6.9,6.5,3.4,0.062,5.9,5.1,8.6,7.9,7.0,0.064,5.0,9.1,0.212,0.045,0.095,6.6,5.9,0.097,0.371,7.1,0.437,6.6,3.6,0.312,5.5,0.380,4.7,3.0,6.0,0.457,6.0,0.280,6.3,3.2,7.0,3.8,0.268,0.374,4.6,5.2
1482,01/21/25 06:45:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.6,2.8,0.159,0.038,7.0,6.5,3.4,0.062,5.9,5.1,8.6,7.8,7.0,0.064,5.1,9.1,0.212,0.045,0.096,6.5,5.9,0.097,0.371,7.1,0.437,6.6,3.6,0.312,5.5,0.380,4.6,3.0,6.0,0.457,6.0,0.280,6.3,3.2,7.0,3.8,0.268,0.372,4.6,5.2
1483,01/21/25 06:50:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.6,2.6,0.160,0.038,7.0,6.5,3.4,0.062,5.9,5.1,8.6,7.8,7.0,0.064,5.0,9.1,0.212,0.045,0.095,6.5,5.9,0.097,0.371,7.1,0.437,6.8,3.6,0.313,5.5,0.380,4.7,3.0,6.0,0.457,6.0,0.280,6.3,3.1,7.0,3.8,0.268,0.372,4.6,5.2
1484,01/21/25 06:55:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.6,2.8,0.159,0.038,7.0,6.5,3.3,0.062,5.9,5.0,8.6,7.8,7.0,0.064,5.0,9.3,0.212,0.045,0.095,6.5,5.9,0.097,0.371,7.1,0.437,6.8,3.6,0.312,5.5,0.380,4.7,3.0,6.0,0.457,6.0,0.280,6.3,3.2,7.0,3.8,0.268,0.372,4.6,5.2
1485,01/21/25 07:00:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.5,2.6,0.159,0.038,7.0,6.5,3.3,0.062,5.9,5.0,8.6,7.9,7.0,0.064,4.9,9.1,0.212,0.045,0.095,6.4,5.9,0.097,0.371,7.0,0.437,6.6,3.6,0.313,5.5,0.380,4.7,3.0,6.0,0.457,6.0,0.280,6.3,3.1,7.0,3.8,0.268,0.372,4.6,5.2
1486,01/21/25 07:05:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.5,2.8,0.159,0.038,7.0,6.5,3.3,0.062,5.9,5.0,8.6,7.9,7.0,0.064,4.9,9.3,0.212,0.045,0.095,6.5,5.9,0.097,0.371,7.1,0.437,6.8,3.6,0.313,5.5,0.380,4.7,3.0,6.0,0.457,6.0,0.280,6.3,3.1,7.0,3.8,0.268,0.372,4.7,5.2
1487,01/21/25 07:10:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,3.9,1.6,2.8,0.159,0.038,7.0,6.5,3.1,0.062,5.9,5.0,8.6,7.8,7.0,0.064,4.8,9.1,0.212,0.045,0.096,6.4,5.8,0.097,0.371,7.1,0.437,6.6,3.6,0.313,5.6,0.382,4.6,3.0,6.0,0.457,6.0,0.280,6.3,3.1,7.0,3.8,0.268,0.372,4.6,5.2
1488,01/21/25 07:15:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.6,2.8,0.159,0.038,7.0,6.5,3.1,0.062,5.9,4.9,8.6,7.9,7.0,0.064,4.8,9.1,0.212,0.045,0.095,6.4,5.9,0.097,0.371,7.0,0.437,6.6,3.6,0.313,5.5,0.380,4.7,3.0,6.0,0.457,6.0,0.280,6.3,3.1,7.0,3.8,0.268,0.374,4.6,5.2
1489,01/21/25 07:20:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,3.9,1.5,2.8,0.160,0.038,7.0,6.6,3.1,0.062,5.9,4.9,8.8,7.9,7.0,0.064,4.8,9.1,0.212,0.045,0.095,6.4,5.9,0.097,0.371,7.0,0.437,6.6,3.6,0.313,5.5,0.380,4.7,3.0,6.0,0.457,6.0,0.280,6.3,3.1,7.0,3.8,0.268,0.374,4.6,5.2
1490,01/21/25 07:25:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.5,2.6,0.159,0.038,7.0,6.5,3.0,0.062,5.9,4.9,8.6,7.8,7.0,0.064,4.8,9.1,0.212,0.045,0.095,6.4,5.8,0.097,0.371,7.1,0.437,6.8,3.6,0.312,5.5,0.380,4.7,3.0,6.0,0.457,6.0,0.279,6.3,3.1,7.0,3.8,0.268,0.372,4.6,5.2
1491,01/21/25 07:30:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.6,2.6,0.159,0.038,7.0,6.5,3.0,0.062,5.9,4.9,8.6,7.8,6.9,0.064,4.8,9.1,0.212,0.045,0.095,6.4,5.8,0.097,0.371,7.0,0.437,6.6,3.6,0.313,5.5,0.382,4.7,3.0,6.0,0.457,6.0,0.279,6.3,3.1,7.0,3.8,0.268,0.374,4.7,5.2
1492,01/21/25 07:35:00,0.141,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.6,2.8,0.159,0.038,6.9,6.5,3.0,0.062,6.0,4.9,8.6,7.9,7.0,0.064,4.6,9.1,0.212,0.045,0.095,6.3,5.8,0.097,0.371,7.1,0.437,6.6,3.6,0.312,5.5,0.380,4.7,3.0,6.0,0.457,6.0,0.279,6.3,3.1,7.0,3.8,0.268,0.374,4.6,5.2
1493,01/21/25 07:40:00,0.140,0.109,5.6,6.9,0.1,0.000,0.000,4.0,1.6,2.8,0.159,0.038,7.0,6.5,2.9,0.062,5.9,4.8,8.8,7.9,7.0,0.063,4.6,9.1,0.212,0.044,0.095,6.3,5.8,0.097,0.371,7.1,0.437,6.6,3.6,0.313,5.5,0.380,4.7,3.0,6.0,0.457,6.0,0.279,6.3,3.1,7.0,3.8,0.268,0.372,4.6,5.2
1494,01/21/25 07:45:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.5,2.6,0.159,0.038,7.0,6.5,2.9,0.062,5.9,4.8,8.6,7.9,7.0,0.063,4.6,9.1,0.212,0.045,0.095,6.3,5.8,0.097,0.371,7.1,0.437,6.6,3.6,0.312,5.5,0.380,4.6,3.0,6.0,0.457,6.0,0.279,6.3,3.1,7.0,3.8,0.268,0.374,4.6,5.2
1495,01/21/25 07:50:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.6,2.6,0.159,0.038,7.0,6.6,2.9,0.062,5.9,4.6,8.8,7.9,7.0,0.063,4.5,9.1,0.212,0.045,0.095,6.3,5.8,0.097,0.371,7.0,0.437,6.6,3.6,0.312,5.6,0.380,4.7,3.0,6.0,0.457,6.0,0.279,6.3,3.1,7.0,3.8,0.268,0.374,4.6,5.1
1496,01/21/25 07:55:00,0.141,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.6,2.6,0.159,0.038,7.0,6.6,2.8,0.062,5.9,4.8,8.8,7.9,7.0,0.063,4.5,9.1,0.212,0.045,0.095,6.3,5.8,0.097,0.371,7.0,0.437,6.6,3.6,0.312,5.5,0.380,4.6,2.8,6.0,0.457,6.0,0.279,6.3,3.1,7.0,3.8,0.268,0.372,4.7,5.2
1497,01/21/25 08:00:00,0.141,0.109,5.6,6.9,0.3,0.000,0.000,3.9,1.6,2.8,0.159,0.038,7.0,6.6,2.9,0.062,5.9,4.6,8.6,7.9,7.0,0.063,4.4,9.1,0.212,0.045,0.095,6.1,5.8,0.097,0.371,7.1,0.437,6.6,3.6,0.313,5.5,0.380,4.7,3.0,6.0,0.457,6.0,0.280,6.3,3.1,7.0,3.8,0.268,0.374,4.6,5.2
1498,01/21/25 08:05:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.5,2.8,0.159,0.038,7.0,6.6,2.8,0.062,5.9,4.6,8.6,7.9,7.0,0.063,4.5,9.1,0.212,0.044,0.095,6.1,5.6,0.097,0.371,7.0,0.437,6.8,3.5,0.312,5.5,0.382,4.6,2.8,6.0,0.457,6.0,0.279,6.3,3.1,7.0,3.8,0.268,0.372,4.7,5.2
1499,01/21/25 08:10:00,0.141,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.6,2.8,0.159,0.038,7.0,6.6,2.8,0.062,5.9,4.6,8.8,7.9,6.9,0.063,4.4,9.1,0.212,0.044,0.095,6.1,5.8,0.097,0.371,7.0,0.437,6.8,3.6,0.312,5.6,0.380,4.6,3.0,6.0,0.457,6.0,0.279,6.3,3.1,7.0,3.8,0.268,0.374,4.6,5.2
1500,01/21/25 08:15:00,0.141,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.6,2.8,0.159,0.038,6.9,6.5,2.8,0.062,5.9,4.6,8.6,7.9,6.9,0.064,4.4,9.1,0.212,0.044,0.095,6.1,5.8,0.097,0.371,7.1,0.437,6.6,3.6,0.312,5.6,0.380,4.7,2.8,6.0,0.457,6.0,0.279,6.3,3.0,7.0,3.7,0.268,0.372,4.7,5.2
1501,01/21/25 08:20:00,0.140,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.5,2.6,0.159,0.038,6.9,6.6,2.6,0.062,5.9,4.5,8.6,7.9,6.9,0.063,4.4,9.3,0.212,0.044,0.095,6.1,5.6,0.097,0.371,7.1,0.437,6.6,3.6,0.313,5.5,0.380,4.7,3.0,6.0,0.457,6.0,0.279,6.3,3.0,7.0,3.7,0.268,0.374,4.6,5.2
1502,01/21/25 08:25:00,0.141,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.5,2.8,0.159,0.038,7.0,6.6,2.6,0.062,6.0,4.5,8.6,7.9,6.9,0.063,4.4,9.1,0.212,0.044,0.095,6.1,5.6,0.097,0.371,7.0,0.437,6.6,3.6,0.312,5.5,0.380,4.7,2.8,6.0,0.457,6.0,0.279,6.3,3.0,7.0,3.7,0.268,0.374,4.6,5.2
1503,01/21/25 08:30:00,0.141,0.109,5.6,6.9,0.3,0.000,0.000,4.0,1.6,2.8,0.159,0.038,7.0,6.6,2.6,0.062,5.9,4.5,8.6,7.9,6.9,0.064,4.3,9.1,0.212,0.044,0.095,6.0,5.6,0.097,0.371,7.0,0.437,6.8,3.5,0.312,5.5,0.380,4.7,2.8,6.0,0.457,6.0,0.279,6.3,3.0,7.0,3.7,0.268,0.372,4.7,5.2
