Line#,Date,"Water Content (RXW-GP4A 21474793:22221785-3), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22221785-4), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22221785-9), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-10), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-5), *C, Soap","Water Content (RXW-GP4A 21474793:22221785-2), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22221785-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22221785-8), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-6), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-7), *C, Soap","Water Content (RXW-GP4A 21474793:22125551-4), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22125551-3), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22094718-10), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-9), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-5), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22094718-8), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-6), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-9), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-8), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-7), *C, Soap","Water Content (RXW-GP4A 21474793:22125551-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22125551-5), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-10), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-4), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22094718-2), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22125551-2), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22125551-6), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-7), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-3), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124508-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-11), *C, Soap","Water Content (RXW-GP4 21474793:21124508-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-10), *C, Soap","Temperature (RXW-GP4 21474793:21124508-6), *C, Soap","Water Content (RXW-GP4 21474793:21124508-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-8), *C, Soap","Water Content (RXW-GP4 21474793:21124508-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-7), *C, Soap","Temperature (RXW-GP4 21474793:21124508-5), *C, Soap","Temperature (RXW-GP4 21474793:21124508-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-10), *C, Soap","Temperature (RXW-GP4 21474793:21124505-5), *C, Soap","Temperature (RXW-GP4 21474793:21124505-11), *C, Soap","Temperature (RXW-GP4 21474793:21124505-6), *C, Soap","Water Content (RXW-GP4 21474793:21124505-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124505-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-7), *C, Soap","Temperature (RXW-GP4 21474793:21124505-8), *C, Soap"
1308,02/01/25 17:15:00,0.151,0.119,5.0,6.0,1.6,0.000,0.000,3.5,2.1,2.8,0.157,0.035,6.6,6.5,6.8,0.069,6.3,6.1,8.6,8.1,7.3,0.068,7.4,8.9,0.220,0.052,0.098,7.1,6.3,0.100,0.377,6.8,0.440,6.5,5.5,0.327,6.0,0.385,5.7,5.7,6.0,0.452,5.8,0.291,6.0,5.3,6.5,5.3,0.274,0.372,5.3,5.3
1309,02/01/25 17:20:00,0.151,0.119,5.0,6.0,1.6,0.000,0.000,3.6,2.1,2.6,0.157,0.035,6.6,6.5,6.9,0.068,6.3,6.1,8.5,8.1,7.3,0.068,7.4,8.9,0.220,0.052,0.098,7.1,6.4,0.100,0.377,6.8,0.440,6.5,5.5,0.327,6.0,0.385,5.7,5.7,6.0,0.452,5.8,0.291,6.0,5.3,6.5,5.3,0.273,0.372,5.3,5.3
1310,02/01/25 17:25:00,0.151,0.119,5.0,6.1,1.6,0.000,0.000,3.6,2.1,2.8,0.157,0.035,6.6,6.5,6.9,0.068,6.3,6.3,8.5,8.1,7.3,0.068,7.5,8.9,0.220,0.052,0.098,7.1,6.4,0.100,0.377,6.8,0.440,6.5,5.3,0.327,6.1,0.384,5.7,5.7,6.0,0.452,5.8,0.291,6.0,5.3,6.5,5.3,0.274,0.372,5.3,5.3
1311,02/01/25 17:30:00,0.151,0.119,5.0,6.1,1.5,0.000,0.000,3.5,2.1,2.6,0.157,0.035,6.6,6.5,7.0,0.068,6.3,6.1,8.5,8.1,7.3,0.068,7.6,8.9,0.220,0.052,0.098,7.1,6.4,0.100,0.377,6.6,0.440,6.5,5.5,0.327,6.1,0.384,5.7,5.7,6.0,0.452,5.8,0.291,6.0,5.3,6.5,5.3,0.274,0.374,5.3,5.3
1312,02/01/25 17:35:00,0.151,0.119,5.0,6.1,1.5,0.000,0.000,3.6,2.1,2.6,0.157,0.035,6.6,6.5,7.1,0.068,6.3,6.3,8.5,8.1,7.3,0.068,7.6,8.8,0.219,0.052,0.098,7.1,6.4,0.100,0.377,6.8,0.440,6.5,5.5,0.327,6.0,0.385,5.7,5.7,6.0,0.452,5.8,0.291,6.0,5.3,6.5,5.3,0.274,0.372,5.3,5.3
1313,02/01/25 17:40:00,0.151,0.119,5.0,6.0,1.6,0.000,0.000,3.5,2.1,2.8,0.157,0.035,6.6,6.5,7.3,0.068,6.4,6.3,8.5,8.0,7.3,0.068,7.8,8.9,0.220,0.052,0.098,7.1,6.4,0.100,0.377,6.8,0.440,6.6,5.5,0.327,6.1,0.384,5.7,5.7,6.0,0.452,5.8,0.291,6.0,5.3,6.5,5.2,0.274,0.372,5.3,5.3
1314,02/01/25 17:45:00,0.151,0.119,5.0,6.1,1.6,0.000,0.000,3.6,2.1,2.8,0.157,0.035,6.6,6.5,7.4,0.068,6.3,6.3,8.5,8.1,7.3,0.068,7.8,8.8,0.220,0.052,0.098,7.3,6.4,0.100,0.377,6.8,0.440,6.5,5.5,0.327,6.0,0.385,5.7,5.7,6.0,0.452,5.8,0.291,6.0,5.5,6.5,5.3,0.274,0.372,5.3,5.3
1315,02/01/25 17:50:00,0.151,0.119,5.0,6.1,1.6,0.000,0.000,3.6,2.1,2.8,0.157,0.035,6.6,6.5,7.5,0.068,6.3,6.3,8.5,8.1,7.3,0.068,7.9,8.9,0.220,0.052,0.098,7.3,6.4,0.100,0.377,6.8,0.440,6.5,5.5,0.327,6.1,0.385,5.8,5.7,6.0,0.452,6.0,0.291,6.0,5.5,6.5,5.3,0.274,0.374,5.3,5.5
1316,02/01/25 17:55:00,0.151,0.119,4.9,6.1,1.8,0.000,0.000,3.6,2.1,2.6,0.157,0.035,6.6,6.5,7.6,0.068,6.3,6.3,8.5,8.0,7.3,0.068,8.0,8.9,0.220,0.052,0.098,7.3,6.4,0.100,0.377,6.8,0.440,6.5,5.5,0.327,6.1,0.384,5.7,5.7,6.0,0.452,5.8,0.291,6.0,5.5,6.5,5.3,0.274,0.374,5.5,5.3
1317,02/01/25 18:00:00,0.151,0.119,4.9,6.1,1.6,0.000,0.000,3.6,2.1,2.8,0.157,0.035,6.6,6.5,7.9,0.068,6.3,6.3,8.5,8.1,7.3,0.068,8.0,8.8,0.220,0.052,0.098,7.3,6.4,0.100,0.377,6.8,0.440,6.5,5.5,0.328,6.1,0.385,5.7,5.7,6.0,0.452,5.8,0.291,6.0,5.5,6.5,5.3,0.274,0.374,5.3,5.5
1318,02/01/25 18:05:00,0.151,0.119,4.9,6.1,1.8,0.000,0.000,3.6,2.1,2.8,0.157,0.035,6.6,6.5,8.0,0.068,6.3,6.3,8.5,8.1,7.4,0.068,8.1,8.9,0.220,0.052,0.098,7.3,6.3,0.100,0.377,6.8,0.440,6.5,5.5,0.328,6.1,0.385,5.7,5.7,6.0,0.452,5.8,0.291,6.0,5.5,6.5,5.3,0.274,0.372,5.5,5.3
1319,02/01/25 18:10:00,0.151,0.119,4.9,6.1,1.8,0.000,0.000,3.5,2.1,2.8,0.157,0.035,6.6,6.5,8.1,0.068,6.3,6.4,8.5,8.1,7.4,0.068,8.3,8.8,0.220,0.052,0.098,7.3,6.4,0.100,0.377,6.8,0.440,6.5,5.5,0.328,6.0,0.385,5.7,5.7,6.0,0.452,5.8,0.291,6.0,5.5,6.5,5.3,0.274,0.374,5.5,5.5
1320,02/01/25 18:15:00,0.151,0.119,5.0,6.1,1.8,0.000,0.000,3.6,2.1,2.8,0.157,0.035,6.6,6.5,8.3,0.068,6.3,6.4,8.5,8.1,7.4,0.068,8.4,8.8,0.220,0.052,0.098,7.3,6.4,0.100,0.377,6.8,0.440,6.5,5.5,0.327,6.1,0.385,5.8,5.7,6.0,0.454,5.8,0.291,6.0,5.5,6.5,5.3,0.274,0.372,5.3,5.5
1321,02/01/25 18:20:00,0.151,0.119,4.9,6.1,1.9,0.000,0.000,3.5,2.1,2.8,0.157,0.035,6.6,6.5,8.4,0.068,6.4,6.4,8.5,8.0,7.3,0.068,8.4,8.9,0.220,0.052,0.098,7.4,6.4,0.100,0.377,6.8,0.440,6.5,5.5,0.328,6.1,0.385,5.7,5.8,6.0,0.452,6.0,0.291,6.0,5.5,6.5,5.3,0.274,0.374,5.5,5.3
1322,02/01/25 18:25:00,0.151,0.119,4.9,6.1,1.9,0.000,0.000,3.5,2.3,2.8,0.157,0.035,6.6,6.5,8.5,0.068,6.3,6.4,8.5,8.0,7.3,0.068,8.5,8.8,0.220,0.052,0.098,7.4,6.4,0.100,0.377,6.8,0.440,6.5,5.5,0.327,6.0,0.385,5.7,5.8,6.0,0.452,5.8,0.291,6.0,5.5,6.5,5.3,0.274,0.372,5.5,5.5
1323,02/01/25 18:30:00,0.151,0.119,4.9,6.1,2.0,0.000,0.000,3.6,2.1,2.8,0.157,0.035,6.6,6.5,8.6,0.068,6.3,6.5,8.5,8.1,7.3,0.068,8.6,8.8,0.219,0.052,0.098,7.4,6.4,0.100,0.377,6.8,0.440,6.5,5.5,0.328,6.1,0.385,5.7,5.8,6.0,0.454,5.8,0.291,6.0,5.5,6.5,5.3,0.274,0.372,5.3,5.5
1324,02/01/25 18:35:00,0.151,0.119,5.0,6.1,2.0,0.000,0.000,3.6,2.3,2.8,0.157,0.035,6.6,6.5,8.8,0.068,6.3,6.5,8.5,8.0,7.3,0.068,8.8,8.8,0.220,0.052,0.098,7.4,6.4,0.100,0.377,6.8,0.440,6.5,5.5,0.327,6.1,0.385,5.8,5.8,6.0,0.452,5.8,0.291,6.0,5.6,6.5,5.3,0.274,0.374,5.5,5.5
1325,02/01/25 18:40:00,0.151,0.119,5.0,6.1,2.1,0.000,0.000,3.6,2.1,2.8,0.157,0.035,6.6,6.5,8.9,0.068,6.3,6.5,8.6,8.0,7.3,0.068,8.9,8.9,0.220,0.052,0.098,7.4,6.4,0.100,0.377,6.6,0.440,6.5,5.5,0.328,6.1,0.385,5.7,6.0,6.0,0.452,6.0,0.291,6.0,5.6,6.5,5.3,0.274,0.372,5.3,5.5
1326,02/01/25 18:45:00,0.151,0.119,5.0,6.1,2.1,0.000,0.000,3.5,2.3,2.8,0.157,0.035,6.6,6.6,9.0,0.068,6.3,6.6,8.5,8.1,7.3,0.068,8.9,8.9,0.219,0.052,0.098,7.5,6.4,0.100,0.377,6.8,0.440,6.5,5.5,0.328,6.1,0.387,5.8,6.0,6.0,0.452,6.0,0.291,6.0,5.6,6.5,5.3,0.274,0.372,5.5,5.5
1327,02/01/25 18:50:00,0.151,0.119,4.9,6.1,2.1,0.000,0.000,3.5,2.3,2.8,0.157,0.035,6.6,6.5,9.0,0.068,6.3,6.6,8.5,8.1,7.3,0.068,8.9,8.9,0.220,0.052,0.098,7.5,6.4,0.100,0.377,6.8,0.440,6.5,5.5,0.328,6.1,0.385,5.8,6.0,6.0,0.452,6.0,0.291,6.0,5.6,6.5,5.3,0.274,0.372,5.5,5.5
1328,02/01/25 18:55:00,0.151,0.119,4.9,6.1,2.1,0.000,0.000,3.6,2.3,2.8,0.157,0.035,6.6,6.6,9.1,0.068,6.3,6.8,8.6,8.1,7.4,0.068,9.1,8.8,0.220,0.052,0.098,7.5,6.4,0.100,0.377,6.8,0.440,6.5,5.5,0.328,6.1,0.385,5.8,6.0,6.0,0.454,5.8,0.291,6.0,5.6,6.5,5.3,0.274,0.374,5.5,5.5
1329,02/01/25 19:00:00,0.151,0.119,4.9,6.1,2.1,0.000,0.000,3.6,2.3,2.8,0.157,0.035,6.6,6.5,9.1,0.068,6.3,6.8,8.5,8.1,7.3,0.068,9.1,8.8,0.220,0.052,0.098,7.5,6.4,0.100,0.377,6.8,0.440,6.5,5.5,0.328,6.1,0.385,5.7,6.1,6.0,0.452,5.8,0.291,6.0,5.6,6.5,5.3,0.274,0.372,5.5,5.5
1330,02/01/25 19:05:00,0.151,0.119,5.0,6.1,2.3,0.000,0.000,3.6,2.3,2.8,0.157,0.035,6.6,6.5,9.3,0.068,6.3,6.8,8.5,8.1,7.4,0.068,9.3,8.8,0.220,0.052,0.098,7.5,6.4,0.100,0.377,6.8,0.440,6.5,5.5,0.328,6.1,0.385,5.8,6.1,6.0,0.454,6.0,0.291,6.0,5.6,6.5,5.3,0.274,0.374,5.5,5.5
1331,02/01/25 19:10:00,0.151,0.119,4.9,6.1,2.3,0.000,0.000,3.5,2.3,2.8,0.157,0.035,6.6,6.5,9.3,0.068,6.4,6.9,8.5,8.1,7.4,0.068,9.3,8.9,0.220,0.052,0.098,7.5,6.4,0.100,0.377,6.8,0.440,6.5,5.5,0.328,6.0,0.387,5.7,6.1,6.0,0.454,5.8,0.291,6.0,5.6,6.5,5.3,0.274,0.372,5.5,5.5
1332,02/01/25 19:15:00,0.151,0.119,5.0,6.1,2.4,0.000,0.000,3.6,2.3,2.8,0.157,0.035,6.6,6.5,9.3,0.068,6.3,6.9,8.6,8.1,7.3,0.068,9.4,8.9,0.220,0.052,0.098,7.6,6.4,0.100,0.377,6.8,0.440,6.5,5.5,0.328,6.1,0.385,5.8,6.1,6.0,0.454,6.0,0.291,6.0,5.6,6.5,5.3,0.274,0.372,5.3,5.5
1333,02/01/25 19:20:00,0.151,0.119,5.0,6.1,2.4,0.000,0.000,3.6,2.3,2.8,0.157,0.035,6.6,6.5,9.4,0.068,6.3,6.9,8.6,8.1,7.4,0.068,9.5,8.9,0.220,0.052,0.098,7.6,6.4,0.100,0.377,6.8,0.440,6.5,5.5,0.328,6.1,0.385,5.8,6.1,6.0,0.452,5.8,0.291,6.0,5.7,6.5,5.3,0.274,0.372,5.5,5.5
1334,02/01/25 19:25:00,0.151,0.119,4.9,6.1,2.4,0.000,0.000,3.5,2.3,2.8,0.157,0.035,6.6,6.5,9.4,0.068,6.3,7.0,8.6,8.1,7.4,0.068,9.5,8.9,0.220,0.052,0.098,7.6,6.4,0.100,0.377,6.8,0.440,6.5,5.5,0.328,6.1,0.385,5.8,6.1,6.1,0.454,6.0,0.292,6.0,5.7,6.5,5.3,0.274,0.372,5.5,5.5
1335,02/01/25 19:30:00,0.151,0.119,4.9,6.1,2.5,0.000,0.000,3.6,2.3,2.8,0.157,0.035,6.6,6.5,9.4,0.068,6.3,7.0,8.6,8.0,7.4,0.068,9.5,8.8,0.220,0.052,0.098,7.8,6.4,0.100,0.377,6.8,0.440,6.5,5.5,0.328,6.1,0.385,5.8,6.1,6.0,0.454,5.8,0.291,6.0,5.7,6.5,5.3,0.274,0.374,5.5,5.5
1336,02/01/25 19:35:00,0.151,0.119,5.0,6.1,2.5,0.000,0.000,3.6,2.3,2.8,0.157,0.035,6.6,6.5,9.5,0.068,6.3,7.0,8.6,8.1,7.4,0.068,9.6,8.9,0.220,0.052,0.098,7.8,6.4,0.100,0.378,6.8,0.440,6.5,5.5,0.328,6.1,0.385,5.8,6.2,6.0,0.454,6.0,0.291,6.0,5.8,6.5,5.3,0.274,0.374,5.5,5.5
1337,02/01/25 19:40:00,0.151,0.119,4.9,6.1,2.5,0.000,0.000,3.6,2.3,2.8,0.157,0.035,6.6,6.6,9.6,0.068,6.3,7.1,8.6,8.1,7.4,0.068,9.8,8.9,0.220,0.052,0.098,7.8,6.4,0.100,0.378,6.8,0.440,6.5,5.6,0.328,6.1,0.384,5.8,6.2,6.0,0.000,0.0,0.292,0.0,5.8,0.0,5.3,0.274,0.000,5.5,5.5
1338,02/01/25 19:45:00,0.151,0.119,4.9,6.1,2.6,0.000,0.000,3.6,2.3,2.8,0.157,0.035,6.6,6.5,9.6,0.068,6.3,7.1,8.5,8.1,7.4,0.068,9.9,8.9,0.220,0.052,0.098,7.9,6.4,0.100,0.378,6.8,0.440,6.5,5.5,0.328,6.1,0.385,5.8,6.2,6.0,0.454,6.0,0.292,6.0,5.8,6.5,5.3,0.274,0.372,5.5,5.5
1339,02/01/25 19:50:00,0.151,0.119,4.9,6.0,2.6,0.000,0.000,3.6,2.4,2.8,0.157,0.035,6.6,6.5,9.8,0.068,6.3,7.1,8.6,8.1,7.4,0.068,9.9,8.9,0.220,0.052,0.098,7.9,6.4,0.100,0.377,6.8,0.440,6.5,5.6,0.328,6.1,0.385,5.7,6.3,6.0,0.452,6.0,0.292,6.0,5.8,6.5,5.3,0.274,0.374,5.5,5.5
1340,02/01/25 19:55:00,0.151,0.119,5.0,6.0,2.8,0.000,0.000,3.6,2.4,2.8,0.157,0.035,6.6,6.5,9.8,0.068,6.3,7.3,8.6,8.1,7.4,0.068,10.0,8.9,0.220,0.052,0.098,7.9,6.5,0.100,0.378,6.8,0.440,6.5,5.6,0.329,6.1,0.385,5.8,6.3,6.1,0.454,6.0,0.292,6.0,5.8,6.5,5.3,0.274,0.372,5.5,5.5
1341,02/01/25 20:00:00,0.151,0.119,5.0,6.1,2.8,0.000,0.000,3.6,2.3,2.8,0.157,0.035,6.6,6.6,9.9,0.068,6.3,7.3,8.5,8.1,7.4,0.068,10.1,8.9,0.220,0.052,0.098,8.0,6.5,0.100,0.378,6.8,0.440,6.5,5.6,0.329,6.1,0.384,5.8,6.3,6.0,0.452,6.0,0.292,6.0,5.8,6.5,5.5,0.274,0.372,5.5,5.5
1342,02/01/25 20:05:00,0.151,0.119,5.0,6.1,2.8,0.000,0.000,3.6,2.4,2.8,0.157,0.035,6.6,6.5,10.0,0.068,6.3,7.3,8.6,8.1,7.4,0.068,10.1,8.9,0.220,0.052,0.098,8.0,6.5,0.100,0.377,6.8,0.440,6.5,5.6,0.329,6.1,0.385,5.8,6.5,6.1,0.454,6.0,0.292,6.0,5.8,6.5,5.5,0.274,0.372,5.5,5.5
1343,02/01/25 20:10:00,0.151,0.119,5.0,6.0,2.8,0.000,0.000,3.6,2.4,2.8,0.157,0.035,6.6,6.5,10.0,0.068,6.4,7.4,8.5,8.1,7.4,0.068,10.3,8.9,0.220,0.052,0.098,8.0,6.5,0.100,0.377,6.8,0.440,6.5,5.6,0.329,6.1,0.385,5.8,6.5,6.0,0.454,6.0,0.292,6.0,6.0,6.5,5.5,0.274,0.374,5.5,5.5
1344,02/01/25 20:15:00,0.151,0.119,5.0,6.1,2.9,0.000,0.000,3.6,2.4,2.8,0.157,0.035,6.6,6.6,10.1,0.068,6.3,7.4,8.6,8.1,7.4,0.068,10.4,8.9,0.220,0.053,0.098,8.0,6.5,0.100,0.378,6.8,0.440,6.5,5.6,0.329,6.1,0.384,5.8,6.5,6.0,0.000,0.0,0.292,0.0,6.0,0.0,5.5,0.274,0.000,5.5,5.5
1345,02/01/25 20:20:00,0.151,0.119,5.0,6.1,2.9,0.000,0.000,3.6,2.4,2.8,0.157,0.035,6.6,6.6,10.3,0.068,6.3,7.5,8.6,8.1,7.4,0.068,10.4,8.9,0.220,0.052,0.098,8.1,6.5,0.100,0.377,6.8,0.440,6.6,5.6,0.329,6.1,0.385,5.8,6.5,6.0,0.454,6.0,0.292,6.0,6.0,6.5,5.5,0.274,0.372,5.5,5.5
1346,02/01/25 20:25:00,0.151,0.119,5.0,6.1,3.0,0.000,0.000,3.6,2.4,2.8,0.157,0.035,6.6,6.5,10.4,0.068,6.4,7.4,8.6,8.1,7.4,0.068,10.4,8.9,0.220,0.053,0.098,8.1,6.5,0.100,0.378,6.8,0.440,6.5,5.6,0.329,6.1,0.385,5.8,6.6,6.0,0.454,6.0,0.292,6.0,6.0,6.5,5.5,0.274,0.374,5.5,5.5
1347,02/01/25 20:30:00,0.151,0.119,5.0,6.1,3.0,0.000,0.000,3.6,2.4,2.8,0.157,0.035,6.6,6.6,10.4,0.068,6.4,7.5,8.5,8.1,7.4,0.068,10.5,8.8,0.220,0.052,0.098,8.1,6.5,0.100,0.378,6.8,0.440,6.5,5.6,0.329,6.1,0.384,5.8,6.6,6.0,0.454,6.0,0.292,6.0,6.1,6.5,5.5,0.274,0.374,5.5,5.5
1348,02/01/25 20:35:00,0.151,0.119,5.0,6.1,3.0,0.000,0.000,3.6,2.5,2.8,0.157,0.035,6.6,6.5,10.4,0.068,6.4,7.5,8.5,8.1,7.4,0.068,10.5,8.9,0.220,0.053,0.098,8.3,6.5,0.100,0.378,6.8,0.440,6.5,5.7,0.329,6.1,0.385,5.8,6.6,6.0,0.454,6.0,0.292,6.0,6.1,6.5,5.5,0.274,0.372,5.5,5.5
1349,02/01/25 20:40:00,0.151,0.119,5.0,6.0,3.0,0.000,0.000,3.6,2.5,2.8,0.157,0.035,6.6,6.5,10.5,0.068,6.3,7.6,8.5,8.1,7.4,0.068,10.6,8.9,0.220,0.052,0.098,8.3,6.5,0.100,0.378,6.8,0.440,6.5,5.7,0.329,6.1,0.385,5.8,6.7,6.1,0.454,6.0,0.292,6.0,6.1,6.5,5.5,0.274,0.374,5.5,5.5
1350,02/01/25 20:45:00,0.151,0.119,4.9,6.1,3.0,0.000,0.000,3.6,2.5,2.8,0.157,0.035,6.6,6.5,10.4,0.068,6.4,7.6,8.5,8.1,7.4,0.068,10.6,8.9,0.220,0.053,0.098,8.3,6.6,0.100,0.378,6.8,0.440,6.5,5.7,0.329,6.1,0.387,5.8,6.7,6.0,0.000,0.0,0.292,0.0,6.1,0.0,5.5,0.274,0.000,5.5,5.5
1351,02/01/25 20:50:00,0.151,0.119,5.0,6.0,3.1,0.000,0.000,3.6,2.5,2.8,0.157,0.035,6.6,6.6,10.5,0.068,6.4,7.8,8.6,8.1,7.5,0.068,10.6,8.8,0.220,0.052,0.098,8.3,6.5,0.100,0.378,6.8,0.440,6.5,5.7,0.330,6.1,0.385,5.8,6.8,6.1,0.454,6.0,0.292,6.0,6.2,6.5,5.5,0.274,0.374,5.5,5.5
1352,02/01/25 20:55:00,0.151,0.119,5.0,6.0,3.1,0.000,0.000,3.6,2.5,2.8,0.157,0.035,6.6,6.6,10.5,0.068,6.4,7.8,8.5,8.1,7.4,0.068,10.8,8.9,0.220,0.053,0.098,8.4,6.6,0.100,0.378,6.8,0.440,6.5,5.7,0.330,6.1,0.385,5.8,6.8,6.0,0.454,6.0,0.292,6.0,6.2,6.5,5.5,0.274,0.372,5.5,5.5
1353,02/01/25 21:00:00,0.151,0.119,5.0,6.1,3.1,0.000,0.000,3.6,2.5,2.8,0.157,0.035,6.6,6.5,10.5,0.068,6.3,7.8,8.6,8.1,7.5,0.068,10.8,8.9,0.220,0.053,0.098,8.4,6.5,0.100,0.378,6.8,0.440,6.5,5.7,0.330,6.1,0.385,5.8,6.8,6.0,0.000,0.0,0.293,0.0,6.2,0.0,5.6,0.274,0.000,5.5,5.5
1354,02/01/25 21:05:00,0.151,0.119,5.0,6.1,3.1,0.000,0.000,3.5,2.5,2.8,0.157,0.035,6.6,6.6,10.5,0.068,6.4,7.9,8.6,8.1,7.5,0.068,10.8,8.9,0.220,0.053,0.098,8.4,6.6,0.100,0.378,6.8,0.440,6.5,5.7,0.330,6.1,0.385,5.8,7.0,6.1,0.454,6.0,0.293,6.0,6.2,6.5,5.6,0.274,0.372,5.5,5.5
1355,02/01/25 21:10:00,0.151,0.119,5.0,6.0,3.3,0.000,0.000,3.6,2.5,2.8,0.157,0.035,6.6,6.5,10.4,0.068,6.4,7.9,8.6,8.1,7.5,0.068,10.8,8.8,0.220,0.053,0.099,8.5,6.6,0.100,0.378,6.8,0.440,6.5,5.7,0.330,6.1,0.385,5.8,7.0,6.0,0.454,6.0,0.292,6.0,6.3,6.5,5.6,0.274,0.374,5.5,5.5
1356,02/01/25 21:15:00,0.151,0.119,4.9,6.1,3.3,0.000,0.000,3.6,2.6,2.8,0.157,0.035,6.6,6.5,10.4,0.068,6.4,7.9,8.5,8.1,7.5,0.068,10.8,8.9,0.220,0.053,0.099,8.5,6.6,0.100,0.378,6.8,0.440,6.5,5.7,0.330,6.1,0.385,5.8,7.0,6.1,0.454,6.0,0.293,6.0,6.3,6.5,5.6,0.274,0.374,5.5,5.5
1357,02/01/25 21:20:00,0.151,0.119,5.0,6.1,3.3,0.000,0.000,3.6,2.5,2.8,0.157,0.035,6.6,6.6,10.4,0.069,6.3,8.0,8.6,8.1,7.5,0.068,10.9,8.9,0.220,0.053,0.098,8.6,6.8,0.100,0.378,6.8,0.440,6.5,5.7,0.330,6.1,0.385,5.8,7.1,6.0,0.454,6.0,0.293,6.0,6.3,6.5,5.6,0.274,0.374,5.5,5.5
1358,02/01/25 21:25:00,0.151,0.119,5.0,6.0,3.3,0.000,0.000,3.6,2.6,2.9,0.157,0.035,6.6,6.5,10.4,0.069,6.4,8.0,8.6,8.1,7.5,0.068,10.9,8.9,0.220,0.053,0.098,8.5,6.6,0.100,0.378,6.8,0.440,6.5,5.8,0.330,6.1,0.385,5.8,7.1,6.1,0.000,0.0,0.293,0.0,6.5,0.0,5.6,0.274,0.000,5.6,5.5
1359,02/01/25 21:30:00,0.151,0.119,5.0,6.1,3.3,0.000,0.000,3.6,2.5,2.8,0.157,0.035,6.6,6.6,10.4,0.068,6.4,8.0,8.6,8.1,7.5,0.069,10.8,8.9,0.220,0.053,0.098,8.6,6.8,0.100,0.378,6.8,0.440,6.5,5.8,0.330,6.1,0.384,5.8,7.1,6.0,0.454,6.0,0.293,6.0,6.5,6.5,5.6,0.274,0.374,5.5,5.5
1360,02/01/25 21:35:00,0.151,0.119,4.9,6.1,3.4,0.000,0.000,3.6,2.6,2.8,0.157,0.035,6.6,6.5,10.3,0.069,6.4,8.0,8.6,8.1,7.6,0.069,10.8,8.9,0.220,0.053,0.099,8.6,6.6,0.100,0.378,6.8,0.440,6.5,5.8,0.330,6.1,0.385,5.8,7.1,6.0,0.454,6.0,0.293,6.0,6.5,6.5,5.6,0.274,0.372,5.6,5.5
1361,02/01/25 21:40:00,0.151,0.119,5.0,6.0,3.3,0.000,0.000,3.6,2.6,2.9,0.157,0.035,6.6,6.5,10.3,0.069,6.4,8.1,8.6,8.1,7.5,0.069,10.9,8.9,0.220,0.053,0.099,8.8,6.8,0.100,0.378,6.8,0.440,6.5,5.8,0.330,6.1,0.385,5.8,7.2,6.1,0.454,6.0,0.293,6.0,6.5,6.5,5.7,0.274,0.374,5.5,5.5
1362,02/01/25 21:45:00,0.151,0.119,5.0,6.1,3.4,0.000,0.000,3.6,2.6,2.8,0.157,0.035,6.6,6.5,10.3,0.069,6.4,8.1,8.6,8.1,7.6,0.069,10.9,8.9,0.220,0.053,0.099,8.8,6.8,0.100,0.378,6.8,0.440,6.5,5.8,0.331,6.1,0.385,5.8,7.2,6.0,0.452,6.0,0.293,6.0,6.6,6.5,5.6,0.274,0.372,5.5,5.5
