timestamp_local,RanchoVenadaWs_sapflow1_deltatemp_c_mid,RanchoVenadaWs_sapflow2_deltatemp_c_mid,RanchoVenadaWs_sapflow3_deltatemp_c_mid,RanchoVenadaWs_sapflow4_deltatemp_c_mid
2019-04-30 17:00:00,2.694534,0.5305847,0.7679315999999999,0.8247466999999998
2019-04-30 17:15:00,2.236971,0.5423031999999999,0.7639203,0.8417629000000001
2019-04-30 17:30:00,2.217917,0.5190067,0.7167789999999999,0.8029349
2019-04-30 17:45:00,2.546344,0.4905965,0.6959729,0.8038287
2019-04-30 18:00:00,2.352911,0.4594669,0.6637456,0.8052855999999999
2019-04-30 18:15:00,2.223913,0.4133542999999999,0.6045839,0.7234427
2019-04-30 18:30:00,2.0672599999999997,0.3656664,0.5469064,0.6512406999999999
2019-04-30 18:45:00,1.7566169999999999,0.3246487,0.4827012,0.544149
2019-04-30 19:00:00,1.537453,0.31673070000000003,0.4565816,0.4958590999999999
2019-04-30 19:15:00,1.1650200000000002,0.2890807,0.3973,0.40593640000000003
2019-04-30 19:30:00,0.9510707,0.2504284,0.3238106,0.3202458
2019-04-30 19:45:00,0.8113241,0.2144411,0.2810761,0.2806672
2019-04-30 20:00:00,0.6959938,0.20591500000000001,0.2595184,0.2525811
2019-04-30 20:15:00,0.6261325,0.2031188,0.2449117,0.20357329999999998
2019-04-30 20:30:00,0.6681229000000001,0.24554310000000001,0.236498,0.1993696
2019-04-30 20:45:00,0.5573694,0.17258629999999994,0.2125212,0.17673629999999999
2019-04-30 21:00:00,0.541146,0.161625,0.2012872,0.1911001
2019-04-30 21:15:00,0.4981956,0.162628,0.2065143,0.1817582
2019-04-30 21:30:00,0.4568465,0.15056029999999998,0.2077574,0.178898
2019-04-30 21:45:00,0.4849238,0.1570751,0.20144600000000001,0.17091779999999998
2019-04-30 22:00:00,0.4906244000000001,0.1541519,0.20228800000000002,0.16260239999999998
2019-04-30 22:15:00,0.48025290000000004,0.1489223,0.1962428,0.16845079999999998
2019-04-30 22:30:00,0.4767730999999999,0.1569036,0.192619,0.1675922
2019-04-30 22:45:00,0.4018589,0.1449503,0.1771489,0.1516659
2019-04-30 23:00:00,0.41129340000000003,0.1383053,0.1929385,0.153116
2019-04-30 23:15:00,0.4814340999999999,0.14604489999999998,0.1767256,0.1499787
2019-04-30 23:30:00,0.46507299999999996,0.1454901,0.190147,0.1521355
2019-04-30 23:45:00,0.4455799,0.13812670000000002,0.1782215,0.1515253
2019-05-01 00:00:00,0.4655975999999999,0.15031979999999998,0.1781283,0.16544260000000002
2019-05-01 00:15:00,0.4556164000000001,0.14618879999999998,0.1877348,0.1515562
2019-05-01 00:30:00,0.5099531,0.17257679999999995,0.2026113,0.1493065
2019-05-01 00:45:00,0.4697981,0.130478,0.1796398,0.1649527
2019-05-01 01:00:00,0.4695956,0.1461129,0.186867,0.1499672
2019-05-01 01:15:00,0.390381,0.13076110000000002,0.17468440000000002,0.1416201
2019-05-01 01:30:00,0.4936739000000001,0.12006099999999999,0.1944745,0.1609824
2019-05-01 01:45:00,0.4020627,0.132894,0.2056053,0.13856949999999998
2019-05-01 02:00:00,0.4078384,0.1255308,0.1914003,0.1365948
2019-05-01 02:15:00,0.4111685000000001,0.1267263,0.1921861,0.1381943
2019-05-01 02:30:00,0.4209425,0.1293079,0.185834,0.121111
2019-05-01 02:45:00,0.4672804,0.13722879999999998,0.1878598,0.13414520000000002
2019-05-01 03:00:00,0.4372456,0.1406132,0.1983213,0.1271767
2019-05-01 03:15:00,0.45521490000000003,0.13922320000000002,0.1975874,0.13200810000000002
2019-05-01 03:30:00,0.5144941,0.1310034,0.2262675,0.1436103
2019-05-01 03:45:00,0.5202826,0.14218329999999998,0.23029360000000001,0.13867390000000002
2019-05-01 04:00:00,0.5223585000000001,0.1523036,0.2293401,0.1440483
2019-05-01 04:15:00,0.5807770999999999,0.149089,0.23633189999999998,0.15092529999999998
