date,dateutc,tempinf,humidityin,baromrelin,baromabsin,tempf,humidity,winddir,winddir_avg10m,windspeedmph,windspdmph_avg10m,windgustmph,maxdailygust,hourlyrainin,eventrainin,dailyrainin,weeklyrainin,monthlyrainin,yearlyrainin,solarradiation,uv,temp1f,humidity1,feelsLike,dewPoint,feelsLike1,dewPoint1,feelsLikein,dewPointin,lastRain,passkey,time,loc,pm25_in,pm25_in_24h,pm25,pm25_24h,lightning_day,batt_lightning,lightning_hour,soilhum3
2022-12-31 01:55:00,1672480500000,66.4,52,29.357,29.357,61.7,67.0,191.0,182.0,2.9,3.4,8.9,30.4,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,61.7,67,61.7,50.63,61.7,50.6,66.4,48.2,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 02:00:00,1672480800000,66.4,52,29.357,29.357,61.9,68.0,151.0,182.0,12.8,3.8,19.5,30.4,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,61.7,67,61.9,51.22,61.7,50.6,66.4,48.2,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 02:05:00,1672481100000,66.4,52,29.351,29.351,61.7,67.0,151.0,149.0,8.7,7.6,28.2,30.4,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,61.5,68,61.7,50.63,61.5,50.8,66.4,48.2,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 02:10:00,1672481400000,66.2,52,29.336,29.336,61.5,68.0,160.0,153.0,11.6,10.3,23.5,30.4,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,61.3,69,61.5,50.84,61.3,51.0,66.2,48.0,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 02:15:00,1672481700000,66.2,51,29.342,29.342,61.5,68.0,149.0,152.0,18.6,10.7,25.1,30.4,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,61.5,69,61.5,50.84,61.5,51.2,66.2,47.5,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 02:20:00,1672482000000,66.2,52,29.336,29.336,61.7,67.0,168.0,152.0,4.7,14.1,27.1,30.6,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,61.5,68,61.7,50.63,61.5,50.8,66.2,48.0,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 02:25:00,1672482300000,66.2,51,29.336,29.336,61.9,67.0,189.0,152.0,7.8,8.9,13.9,30.6,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,61.7,67,61.9,50.82,61.7,50.6,66.2,47.5,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 02:30:00,1672482600000,66.2,52,29.345,29.345,60.8,71.0,143.0,152.0,8.3,7.8,11.9,30.6,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,61.5,69,60.8,51.33,61.5,51.2,66.2,48.0,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 02:35:00,1672482900000,66.2,52,29.339,29.339,61.0,69.0,159.0,143.0,2.9,5.1,7.2,30.6,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,61.2,69,61.0,50.75,61.2,50.9,66.2,48.0,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 02:40:00,1672483200000,66.2,52,29.342,29.342,60.3,72.0,120.0,120.0,3.1,2.9,4.9,30.6,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,61.2,69,60.3,51.23,61.2,50.9,66.2,48.0,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 02:45:00,1672483500000,66.2,52,29.339,29.339,60.3,71.0,240.0,142.0,0.0,2.2,1.8,30.6,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,60.8,70,60.3,50.85,60.8,51.0,66.2,48.0,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 02:50:00,1672483800000,66.2,52,29.348,29.348,58.6,77.0,142.0,193.0,0.0,0.0,1.8,30.6,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,60.6,71,58.6,51.41,60.6,51.1,66.2,48.0,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 02:55:00,1672484100000,66.2,52,29.345,29.345,57.6,79.0,253.0,113.0,2.2,0.0,4.5,30.6,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,60.3,73,57.6,51.13,60.3,51.6,66.2,48.0,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 03:00:00,1672484400000,66.2,52,29.345,29.345,58.3,78.0,62.0,93.0,3.8,1.3,4.7,30.6,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,60.1,73,58.3,51.47,60.1,51.4,66.2,48.0,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 03:05:00,1672484700000,66.2,52,29.348,29.348,58.8,76.0,98.0,89.0,3.6,1.8,5.8,30.6,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,59.9,74,58.8,51.25,59.9,51.6,66.2,48.0,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 03:10:00,1672485000000,66.0,52,29.348,29.348,59.5,75.0,199.0,207.0,2.5,2.0,7.4,30.6,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,59.9,74,59.5,51.57,59.9,51.6,66.0,47.9,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 03:15:00,1672485300000,66.0,52,29.339,29.339,59.9,74.0,188.0,159.0,4.3,2.5,6.9,30.6,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,60.1,73,59.9,51.59,60.1,51.4,66.0,47.9,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 03:20:00,1672485600000,66.0,52,29.33,29.33,59.7,75.0,142.0,205.0,0.0,3.1,6.5,30.6,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,60.1,74,59.7,51.76,60.1,51.8,66.0,47.9,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 03:25:00,1672485900000,66.0,52,29.33,29.33,59.5,75.0,203.0,232.0,3.4,3.4,9.8,30.6,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,59.9,74,59.5,51.57,59.9,51.6,66.0,47.9,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 03:30:00,1672486200000,66.0,52,29.318,29.318,59.7,74.0,177.0,224.0,2.9,4.3,7.8,30.6,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,60.1,74,59.7,51.4,60.1,51.8,66.0,47.9,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 03:35:00,1672486500000,66.0,51,29.318,29.318,59.7,75.0,182.0,204.0,4.7,4.9,15.7,30.6,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,59.9,74,59.7,51.76,59.9,51.6,66.0,47.3,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 03:40:00,1672486800000,65.8,51,29.315,29.315,59.4,76.0,228.0,205.0,4.9,4.9,11.4,30.6,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,59.7,75,59.4,51.83,59.7,51.8,65.8,47.2,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 03:45:00,1672487100000,65.8,51,29.318,29.318,59.2,77.0,173.0,205.0,2.5,2.7,8.7,30.6,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,59.7,76,59.2,51.99,59.7,52.1,65.8,47.2,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 03:50:00,1672487400000,65.8,51,29.318,29.318,59.4,77.0,161.0,167.0,4.5,3.6,10.7,30.6,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,59.5,76,59.4,52.19,59.5,51.9,65.8,47.2,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 03:55:00,1672487700000,65.8,52,29.315,29.315,59.4,77.0,148.0,198.0,4.3,4.3,8.5,30.6,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,59.5,76,59.4,52.19,59.5,51.9,65.8,47.7,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 04:00:00,1672488000000,65.8,52,29.315,29.315,59.2,77.0,204.0,170.0,4.7,4.3,10.5,30.6,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,59.5,77,59.2,51.99,59.5,52.3,65.8,47.7,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 04:05:00,1672488300000,65.8,52,29.324,29.324,59.2,77.0,223.0,211.0,4.9,4.9,10.3,30.6,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,59.4,77,59.2,51.99,59.4,52.2,65.8,47.7,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 04:10:00,1672488600000,65.8,52,29.33,29.33,59.4,77.0,183.0,214.0,4.7,5.4,11.0,30.6,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,59.4,77,59.4,52.19,59.4,52.2,65.8,47.7,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 04:15:00,1672488900000,65.8,52,29.336,29.336,59.2,76.0,177.0,242.0,4.5,5.1,9.4,30.6,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,59.4,76,59.2,51.64,59.4,51.8,65.8,47.7,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 04:20:00,1672489200000,65.8,52,29.336,29.336,59.4,76.0,213.0,213.0,2.0,4.5,7.2,30.6,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,59.4,76,59.4,51.83,59.4,51.8,65.8,47.7,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 04:25:00,1672489500000,65.8,52,29.333,29.333,58.3,80.0,284.0,199.0,3.4,2.7,4.9,30.6,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,59.4,76,58.3,52.16,59.4,51.8,65.8,47.7,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 04:30:00,1672489800000,65.8,52,29.33,29.33,57.9,80.0,283.0,267.0,4.0,2.2,6.0,30.6,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,59.2,77,57.9,51.77,59.2,52.0,65.8,47.7,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 04:35:00,1672490100000,65.8,52,29.327,29.327,58.3,78.0,216.0,263.0,2.9,2.7,5.6,30.6,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,59.0,77,58.3,51.47,59.0,51.8,65.8,47.7,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 04:40:00,1672490400000,65.7,52,29.333,29.333,57.4,81.0,223.0,262.0,3.1,2.9,5.8,30.6,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,58.8,78,57.4,51.62,58.8,52.0,65.7,47.6,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 04:45:00,1672490700000,65.7,52,29.333,29.333,56.7,84.0,255.0,262.0,3.6,3.6,8.3,30.6,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,58.5,79,56.7,51.92,58.5,52.0,65.7,47.6,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 04:50:00,1672491000000,65.7,52,29.342,29.342,57.9,81.0,303.0,296.0,3.1,4.7,9.8,30.6,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,58.5,80,57.9,52.1,58.5,52.4,65.7,47.6,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 04:55:00,1672491300000,65.7,52,29.342,29.342,57.4,83.0,295.0,295.0,3.8,4.3,9.4,30.6,0.0,1.07,0.0,2.22,3.79,3.79,0.0,0.0,58.3,80,57.4,52.28,58.3,52.2,65.7,47.6,2022-12-31T01:32:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 05:00:00,1672491600000,65.7,51,29.339,29.339,56.8,83.0,306.0,300.0,6.3,4.0,8.1,30.6,0.02,1.08,0.0,2.23,3.79,3.79,0.0,0.0,58.1,82,56.8,51.69,58.1,52.6,65.7,47.1,2022-12-31T13:00:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 05:05:00,1672491900000,65.7,51,29.342,29.342,55.8,89.0,271.0,271.0,3.8,4.9,6.5,30.6,0.05,1.08,0.01,2.23,3.8,3.8,0.0,0.0,57.9,82,55.8,52.61,57.9,52.4,65.7,47.1,2022-12-31T13:05:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 05:10:00,1672492200000,65.7,52,29.345,29.345,55.4,90.0,251.0,278.0,2.7,4.7,4.7,30.6,0.05,1.09,0.01,2.24,3.8,3.8,0.0,0.0,57.6,85,55.4,52.51,57.6,53.1,65.7,47.6,2022-12-31T13:10:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 05:15:00,1672492500000,65.7,52,29.336,29.336,54.9,92.0,259.0,259.0,2.9,2.7,3.6,30.6,0.05,1.09,0.02,2.24,3.81,3.81,0.0,0.0,57.4,84,54.9,52.62,57.4,52.6,65.7,47.6,2022-12-31T13:15:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 05:20:00,1672492800000,65.7,52,29.345,29.345,54.7,93.0,286.0,251.0,3.1,2.5,4.0,30.6,0.02,1.09,0.02,2.24,3.81,3.81,0.0,0.0,57.4,85,54.7,52.72,57.4,52.9,65.7,47.6,2022-12-31T13:20:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 05:25:00,1672493100000,65.7,52,29.351,29.351,55.0,91.0,262.0,258.0,3.1,3.1,5.6,30.6,0.02,1.1,0.02,2.25,3.81,3.81,0.0,0.0,57.0,85,55.0,52.42,57.0,52.5,65.7,47.6,2022-12-31T13:25:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 05:30:00,1672493400000,65.7,52,29.342,29.342,54.5,93.0,203.0,207.0,2.0,2.2,3.1,30.6,0.05,1.1,0.03,2.25,3.82,3.82,0.0,0.0,56.8,87,54.5,52.52,56.8,53.0,65.7,47.6,2022-12-31T13:30:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 05:35:00,1672493700000,65.7,52,29.345,29.345,54.1,94.0,198.0,203.0,2.0,1.8,3.1,30.6,0.02,1.1,0.03,2.25,3.82,3.82,0.0,0.0,56.5,88,54.1,52.41,56.5,53.0,65.7,47.6,2022-12-31T13:35:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 05:40:00,1672494000000,65.7,52,29.342,29.342,54.5,93.0,250.0,225.0,2.0,1.6,2.7,30.6,0.05,1.11,0.04,2.26,3.83,3.83,0.0,0.0,56.3,88,54.5,52.52,56.3,52.8,65.7,47.6,2022-12-31T13:40:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 05:45:00,1672494300000,65.7,52,29.336,29.336,54.3,94.0,257.0,253.0,1.6,1.8,4.0,30.6,0.05,1.11,0.04,2.26,3.83,3.83,0.0,0.0,56.3,87,54.3,52.61,56.3,52.5,65.7,47.6,2022-12-31T13:45:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 05:50:00,1672494600000,65.7,52,29.33,29.33,54.3,94.0,195.0,244.0,1.6,1.8,2.7,30.6,0.05,1.12,0.04,2.27,3.83,3.83,0.0,0.0,56.3,88,54.3,52.61,56.3,52.8,65.7,47.6,2022-12-31T13:50:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 05:55:00,1672494900000,65.5,52,29.33,29.33,54.0,95.0,145.0,228.0,0.0,1.6,2.7,30.6,0.05,1.12,0.05,2.27,3.84,3.84,0.0,0.0,56.1,89,54.0,52.6,56.1,52.9,65.5,47.4,2022-12-31T13:55:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 06:00:00,1672495200000,65.5,52,29.327,29.327,53.8,95.0,240.0,240.0,0.0,1.3,1.1,30.6,0.05,1.13,0.05,2.28,3.84,3.84,0.0,0.0,56.1,88,53.8,52.4,56.1,52.6,65.5,47.4,2022-12-31T14:00:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 06:05:00,1672495500000,65.5,52,29.324,29.324,53.6,96.0,283.0,292.0,1.8,1.3,2.7,30.6,0.05,1.13,0.06,2.28,3.85,3.85,0.0,0.0,56.1,88,53.6,52.49,56.1,52.6,65.5,47.4,2022-12-31T14:05:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 06:10:00,1672495800000,65.5,52,29.327,29.327,53.4,96.0,199.0,283.0,1.1,1.8,3.4,30.6,0.05,1.13,0.06,2.28,3.85,3.85,0.0,0.0,55.9,88,53.4,52.29,55.9,52.4,65.5,47.4,2022-12-31T14:10:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 06:15:00,1672496100000,65.5,52,29.33,29.33,53.4,97.0,179.0,209.0,1.3,1.3,1.6,30.6,0.02,1.14,0.06,2.29,3.85,3.85,0.0,0.0,55.9,89,53.4,52.57,55.9,52.7,65.5,47.4,2022-12-31T14:15:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 06:20:00,1672496400000,65.5,52,29.33,29.33,53.6,95.0,257.0,262.0,3.4,1.3,5.4,30.6,0.05,1.15,0.07,2.29,3.86,3.86,0.0,0.0,55.9,89,53.6,52.2,55.9,52.7,65.5,47.4,2022-12-31T14:20:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 06:25:00,1672496700000,65.5,52,29.336,29.336,54.3,93.0,356.0,262.0,2.0,2.2,5.1,30.6,0.05,1.15,0.07,2.3,3.87,3.87,0.0,0.0,55.9,88,54.3,52.32,55.9,52.4,65.5,47.4,2022-12-31T14:25:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 06:30:00,1672497000000,65.5,52,29.342,29.342,54.1,95.0,186.0,278.0,1.6,2.0,3.4,30.6,0.05,1.15,0.08,2.3,3.87,3.87,0.0,0.0,55.9,89,54.1,52.7,55.9,52.7,65.5,47.4,2022-12-31T14:30:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 06:35:00,1672497300000,65.5,52,29.348,29.348,53.8,96.0,155.0,155.0,0.0,1.6,2.0,30.6,0.07,1.16,0.09,2.31,3.88,3.88,0.0,0.0,55.8,89,53.8,52.69,55.8,52.6,65.5,47.4,2022-12-31T14:35:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 06:40:00,1672497600000,65.5,52,29.345,29.345,53.4,96.0,264.0,261.0,3.6,0.0,4.0,30.6,0.09,1.17,0.09,2.32,3.89,3.89,0.0,0.0,55.8,89,53.4,52.29,55.8,52.6,65.5,47.4,2022-12-31T14:40:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 06:45:00,1672497900000,65.5,52,29.348,29.348,53.6,95.0,235.0,261.0,1.8,1.3,2.7,30.6,0.12,1.18,0.11,2.33,3.9,3.9,0.0,0.0,55.8,89,53.6,52.2,55.8,52.6,65.5,47.4,2022-12-31T14:45:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 06:50:00,1672498200000,65.5,52,29.368,29.368,53.8,95.0,185.0,232.0,1.1,1.1,1.8,30.6,0.12,1.19,0.11,2.34,3.91,3.91,0.0,0.0,55.6,89,53.8,52.4,55.6,52.4,65.5,47.4,2022-12-31T14:50:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 06:55:00,1672498500000,65.5,52,29.359,29.359,53.1,97.0,188.0,206.0,0.0,1.1,2.7,30.6,0.09,1.2,0.12,2.35,3.91,3.91,0.0,0.0,55.4,90,53.1,52.27,55.4,52.5,65.5,47.4,2022-12-31T14:55:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
2022-12-31 07:00:00,1672498800000,65.5,52,29.362,29.362,52.9,98.0,224.0,183.0,1.6,0.0,2.2,30.6,0.09,1.21,0.13,2.36,3.92,3.92,0.0,0.0,55.2,90,52.9,52.35,55.2,52.3,65.5,47.4,2022-12-31T15:00:00.000Z,4ff9378d7a1fcdb79df4ff0cc205611c,1672444800000.0,4ff9378d7a1fcdb79df4ff0cc205611c/daily/1672444800000.json,,,,,,,,
